Cenário experimental com 3 camadas: Skin_Segmentation_CV_D2-D4

Padrão>> 1 - Calculado: 0.312941150, Desejado: 0.0, Erro: 0.048966082
Padrão>> 2 - Calculado: 0.277133120, Desejado: 0.0, Erro: 0.038401383
Padrão>> 3 - Calculado: 0.974615557, Desejado: 1.0, Erro: 0.000322185
Padrão>> 4 - Calculado: 0.429274159, Desejado: 0.0, Erro: 0.092138152
Padrão>> 5 - Calculado: 0.284241872, Desejado: 0.0, Erro: 0.040396721
Padrão>> 6 - Calculado: 0.383708698, Desejado: 0.0, Erro: 0.073616182
Padrão>> 7 - Calculado: 0.981791889, Desejado: 1.0, Erro: 0.000165768
Padrão>> 8 - Calculado: 0.983326484, Desejado: 1.0, Erro: 0.000139003
Padrão>> 9 - Calculado: 0.244378918, Desejado: 1.0, Erro: 0.285481609
Padrão>> 10 - Calculado: 0.386424667, Desejado: 0.0, Erro: 0.074662012
Padrão>> 11 - Calculado: 0.237938577, Desejado: 0.0, Erro: 0.028307383
Padrão>> 12 - Calculado: 0.903536256, Desejado: 1.0, Erro: 0.004652627
Padrão>> 13 - Calculado: 0.379011223, Desejado: 0.0, Erro: 0.071824754
Padrão>> 14 - Calculado: 0.364342019, Desejado: 0.0, Erro: 0.066372553
Padrão>> 15 - Calculado: 0.800651062, Desejado: 1.0, Erro: 0.019870000
Padrão>> 16 - Calculado: 0.966817041, Desejado: 1.0, Erro: 0.000550554
Padrão>> 17 - Calculado: 0.993424686, Desejado: 1.0, Erro: 0.000021617
Padrão>> 18 - Calculado: 0.204854053, Desejado: 1.0, Erro: 0.316128539
Padrão>> 19 - Calculado: 0.262768129, Desejado: 0.0, Erro: 0.034523545
Padrão>> 20 - Calculado: 0.213440574, Desejado: 1.0, Erro: 0.309337865
Padrão>> 21 - Calculado: 0.983521924, Desejado: 1.0, Erro: 0.000135763
Padrão>> 22 - Calculado: 0.909714880, Desejado: 1.0, Erro: 0.004075701
Padrão>> 23 - Calculado: 0.298723601, Desejado: 0.0, Erro: 0.044617895
Padrão>> 24 - Calculado: 0.235273910, Desejado: 0.0, Erro: 0.027676906
Padrão>> 25 - Calculado: 0.181655092, Desejado: 1.0, Erro: 0.334844194
Padrão>> 26 - Calculado: 0.995419172, Desejado: 1.0, Erro: 0.000010492
Padrão>> 27 - Calculado: 0.240989791, Desejado: 0.0, Erro: 0.029038040
Padrão>> 28 - Calculado: 0.289088686, Desejado: 0.0, Erro: 0.041786134
Padrão>> 29 - Calculado: 0.263486495, Desejado: 1.0, Erro: 0.271226071
Padrão>> 30 - Calculado: 0.253092374, Desejado: 0.0, Erro: 0.032027875
Padrão>> 31 - Calculado: 0.998841130, Desejado: 1.0, Erro: 0.000000671
Padrão>> 32 - Calculado: 0.308869218, Desejado: 0.0, Erro: 0.047700097
Padrão>> 33 - Calculado: 0.573508713, Desejado: 1.0, Erro: 0.090947409
Padrão>> 34 - Calculado: 0.670867248, Desejado: 0.0, Erro: 0.225031432
Padrão>> 35 - Calculado: 0.303968409, Desejado: 0.0, Erro: 0.046198397
Padrão>> 36 - Calculado: 0.932398648, Desejado: 1.0, Erro: 0.002284971
Padrão>> 37 - Calculado: 0.252658048, Desejado: 0.0, Erro: 0.031918044
Padrão>> 38 - Calculado: 0.302245415, Desejado: 0.0, Erro: 0.045676145
Padrão>> 39 - Calculado: 0.341803564, Desejado: 0.0, Erro: 0.058414838
Padrão>> 40 - Calculado: 0.987716583, Desejado: 1.0, Erro: 0.000075441
Padrão>> 41 - Calculado: 0.360625207, Desejado: 0.0, Erro: 0.065025270
Padrão>> 42 - Calculado: 0.932335042, Desejado: 1.0, Erro: 0.002289273
Padrão>> 43 - Calculado: 0.439654251, Desejado: 0.0, Erro: 0.096647930
Padrão>> 44 - Calculado: 0.269336176, Desejado: 1.0, Erro: 0.266934812
Padrão>> 45 - Calculado: 0.230723690, Desejado: 0.0, Erro: 0.026616711
Padrão>> 46 - Calculado: 0.996234049, Desejado: 1.0, Erro: 0.000007091
Padrão>> 47 - Calculado: 0.977437953, Desejado: 1.0, Erro: 0.000254523
Padrão>> 48 - Calculado: 0.356604581, Desejado: 0.0, Erro: 0.063583413
Padrão>> 49 - Calculado: 0.833253568, Desejado: 1.0, Erro: 0.013902186
Padrão>> 50 - Calculado: 0.244623458, Desejado: 0.0, Erro: 0.029920318
Padrão>> 51 - Calculado: 0.276668293, Desejado: 1.0, Erro: 0.261604379
Padrão>> 52 - Calculado: 0.954512864, Desejado: 1.0, Erro: 0.001034540
Padrão>> 53 - Calculado: 0.313487297, Desejado: 0.0, Erro: 0.049137143
Padrão>> 54 - Calculado: 0.239652434, Desejado: 0.0, Erro: 0.028716645
Padrão>> 55 - Calculado: 0.347908146, Desejado: 0.0, Erro: 0.060520039
Padrão>> 56 - Calculado: 0.249221866, Desejado: 0.0, Erro: 0.031055769
Padrão>> 57 - Calculado: 0.395317620, Desejado: 0.0, Erro: 0.078138010
Padrão>> 58 - Calculado: 0.375422214, Desejado: 0.0, Erro: 0.070470919
Padrão>> 59 - Calculado: 0.277891901, Desejado: 0.0, Erro: 0.038611954
Padrão>> 60 - Calculado: 0.339922497, Desejado: 1.0, Erro: 0.217851155
Padrão>> 61 - Calculado: 0.328786449, Desejado: 0.0, Erro: 0.054050265
Padrão>> 62 - Calculado: 0.544368120, Desejado: 0.0, Erro: 0.148168325
Padrão>> 63 - Calculado: 0.927646416, Desejado: 1.0, Erro: 0.002617521
Padrão>> 64 - Calculado: 0.286034916, Desejado: 0.0, Erro: 0.040907986
Padrão>> 65 - Calculado: 0.268470566, Desejado: 0.0, Erro: 0.036038222
Padrão>> 66 - Calculado: 0.984101869, Desejado: 1.0, Erro: 0.000126375
Padrão>> 67 - Calculado: 0.963346689, Desejado: 1.0, Erro: 0.000671733
Padrão>> 68 - Calculado: 0.296672295, Desejado: 0.0, Erro: 0.044007225
Padrão>> 69 - Calculado: 0.993895220, Desejado: 1.0, Erro: 0.000018634
Padrão>> 70 - Calculado: 0.510346865, Desejado: 0.0, Erro: 0.130226961
Padrão>> 71 - Calculado: 0.269261666, Desejado: 0.0, Erro: 0.036250922
Padrão>> 72 - Calculado: 0.746818844, Desejado: 1.0, Erro: 0.032050349
Padrão>> 73 - Calculado: 0.954853714, Desejado: 1.0, Erro: 0.001019094
Padrão>> 74 - Calculado: 0.237300561, Desejado: 0.0, Erro: 0.028155778
Padrão>> 75 - Calculado: 0.943984049, Desejado: 1.0, Erro: 0.001568893
Padrão>> 76 - Calculado: 0.934898292, Desejado: 1.0, Erro: 0.002119116
Padrão>> 77 - Calculado: 0.404043923, Desejado: 0.0, Erro: 0.081625746
Padrão>> 78 - Calculado: 0.427214890, Desejado: 0.0, Erro: 0.091256281
Padrão>> 79 - Calculado: 0.329359853, Desejado: 1.0, Erro: 0.224879103
Padrão>> 80 - Calculado: 0.303386870, Desejado: 0.0, Erro: 0.046021796
Padrão>> 81 - Calculado: 0.985853469, Desejado: 1.0, Erro: 0.000100062
Padrão>> 82 - Calculado: 0.878842129, Desejado: 1.0, Erro: 0.007339615
Padrão>> 83 - Calculado: 0.993274682, Desejado: 1.0, Erro: 0.000022615
Padrão>> 84 - Calculado: 0.891281536, Desejado: 1.0, Erro: 0.005909852
Padrão>> 85 - Calculado: 0.980322676, Desejado: 1.0, Erro: 0.000193599
Padrão>> 86 - Calculado: 0.325362079, Desejado: 0.0, Erro: 0.052930241
Padrão>> 87 - Calculado: 0.989349161, Desejado: 1.0, Erro: 0.000056720
Padrão>> 88 - Calculado: 0.254657860, Desejado: 1.0, Erro: 0.277767453
Padrão>> 89 - Calculado: 0.351086110, Desejado: 0.0, Erro: 0.061630728
Padrão>> 90 - Calculado: 0.231407453, Desejado: 0.0, Erro: 0.026774705
Padrão>> 91 - Calculado: 0.322018083, Desejado: 0.0, Erro: 0.051847823
Padrão>> 92 - Calculado: 0.375255922, Desejado: 0.0, Erro: 0.070408504
Padrão>> 93 - Calculado: 0.446551159, Desejado: 0.0, Erro: 0.099703969
Padrão>> 94 - Calculado: 0.237152453, Desejado: 1.0, Erro: 0.290968190
Padrão>> 95 - Calculado: 0.994450183, Desejado: 1.0, Erro: 0.000015400
Padrão>> 96 - Calculado: 0.978204009, Desejado: 1.0, Erro: 0.000237533
Padrão>> 97 - Calculado: 0.345671205, Desejado: 0.0, Erro: 0.059744291
Padrão>> 98 - Calculado: 0.946785325, Desejado: 1.0, Erro: 0.001415901
Padrão>> 99 - Calculado: 0.997429377, Desejado: 1.0, Erro: 0.000003304
Padrão>> 100 - Calculado: 0.214121732, Desejado: 0.0, Erro: 0.022924058
Padrão>> 101 - Calculado: 0.264635308, Desejado: 0.0, Erro: 0.035015923
Padrão>> 102 - Calculado: 0.304464356, Desejado: 0.0, Erro: 0.046349272
Padrão>> 103 - Calculado: 0.930500730, Desejado: 1.0, Erro: 0.002415074
Padrão>> 104 - Calculado: 0.291766555, Desejado: 0.0, Erro: 0.042563861
Padrão>> 105 - Calculado: 0.397709433, Desejado: 0.0, Erro: 0.079086397
Padrão>> 106 - Calculado: 0.182501937, Desejado: 1.0, Erro: 0.334151542
Padrão>> 107 - Calculado: 0.991894752, Desejado: 1.0, Erro: 0.000032848
Padrão>> 108 - Calculado: 0.236719876, Desejado: 0.0, Erro: 0.028018150
Padrão>> 109 - Calculado: 0.392497499, Desejado: 0.0, Erro: 0.077027143
Padrão>> 110 - Calculado: 0.920699479, Desejado: 1.0, Erro: 0.003144286
Padrão>> 111 - Calculado: 0.962754785, Desejado: 1.0, Erro: 0.000693603
Padrão>> 112 - Calculado: 0.228140051, Desejado: 0.0, Erro: 0.026023941
Padrão>> 113 - Calculado: 0.250754827, Desejado: 0.0, Erro: 0.031438992
Padrão>> 114 - Calculado: 0.971814905, Desejado: 1.0, Erro: 0.000397200
Padrão>> 115 - Calculado: 0.898771965, Desejado: 1.0, Erro: 0.005123557
Padrão>> 116 - Calculado: 0.235147940, Desejado: 0.0, Erro: 0.027647277
Padrão>> 117 - Calculado: 0.627982668, Desejado: 0.0, Erro: 0.197181116
Padrão>> 118 - Calculado: 0.994677000, Desejado: 1.0, Erro: 0.000014167
Padrão>> 119 - Calculado: 0.230119136, Desejado: 0.0, Erro: 0.026477408
Padrão>> 120 - Calculado: 0.298045142, Desejado: 1.0, Erro: 0.246370311
Padrão>> 121 - Calculado: 0.926925418, Desejado: 1.0, Erro: 0.002669947
Padrão>> 122 - Calculado: 0.360021697, Desejado: 0.0, Erro: 0.064807811
Padrão>> 123 - Calculado: 0.535348816, Desejado: 1.0, Erro: 0.107950362
Padrão>> 124 - Calculado: 0.306181571, Desejado: 0.0, Erro: 0.046873577
Padrão>> 125 - Calculado: 0.249148844, Desejado: 1.0, Erro: 0.281888729
Padrão>> 126 - Calculado: 0.980479661, Desejado: 1.0, Erro: 0.000190522
Padrão>> 127 - Calculado: 0.233227287, Desejado: 0.0, Erro: 0.027197484
Padrão>> 128 - Calculado: 0.273405145, Desejado: 0.0, Erro: 0.037375187
Padrão>> 129 - Calculado: 0.235225748, Desejado: 0.0, Erro: 0.027665576
Padrão>> 130 - Calculado: 0.382969609, Desejado: 0.0, Erro: 0.073332861
Padrão>> 131 - Calculado: 0.247467454, Desejado: 0.0, Erro: 0.030620070
Padrão>> 132 - Calculado: 0.239845451, Desejado: 0.0, Erro: 0.028762920
Padrão>> 133 - Calculado: 0.184735777, Desejado: 1.0, Erro: 0.332327876
Padrão>> 134 - Calculado: 0.986389101, Desejado: 1.0, Erro: 0.000092628
Padrão>> 135 - Calculado: 0.316702489, Desejado: 0.0, Erro: 0.050150233
Padrão>> 136 - Calculado: 0.934088218, Desejado: 1.0, Erro: 0.002172182
Padrão>> 137 - Calculado: 0.720967124, Desejado: 0.0, Erro: 0.259896797
Padrão>> 138 - Calculado: 0.425097247, Desejado: 0.0, Erro: 0.090353835
Padrão>> 139 - Calculado: 0.270298752, Desejado: 0.0, Erro: 0.036530708
Padrão>> 140 - Calculado: 0.987686422, Desejado: 1.0, Erro: 0.000075812
Padrão>> 141 - Calculado: 0.437539900, Desejado: 0.0, Erro: 0.095720582
Padrão>> 142 - Calculado: 0.964445628, Desejado: 1.0, Erro: 0.000632057
Padrão>> 143 - Calculado: 0.337401629, Desejado: 1.0, Erro: 0.219518301
Padrão>> 144 - Calculado: 0.270093145, Desejado: 1.0, Erro: 0.266382009
Padrão>> 145 - Calculado: 0.909902310, Desejado: 1.0, Erro: 0.004058797
Padrão>> 146 - Calculado: 0.994262213, Desejado: 1.0, Erro: 0.000016461
Padrão>> 147 - Calculado: 0.368738842, Desejado: 1.0, Erro: 0.199245325
Padrão>> 148 - Calculado: 0.861103486, Desejado: 1.0, Erro: 0.009646121
Padrão>> 149 - Calculado: 0.936511039, Desejado: 1.0, Erro: 0.002015424
Padrão>> 150 - Calculado: 0.249565470, Desejado: 0.0, Erro: 0.031141462
Padrão>> 151 - Calculado: 0.916873042, Desejado: 1.0, Erro: 0.003455046
Padrão>> 152 - Calculado: 0.202324288, Desejado: 1.0, Erro: 0.318143270
Padrão>> 153 - Calculado: 0.266177688, Desejado: 1.0, Erro: 0.269247593
Padrão>> 154 - Calculado: 0.965444379, Desejado: 1.0, Erro: 0.000597045
Padrão>> 155 - Calculado: 0.985003527, Desejado: 1.0, Erro: 0.000112447
Padrão>> 156 - Calculado: 0.320520466, Desejado: 1.0, Erro: 0.230846218
Padrão>> 157 - Calculado: 0.324357183, Desejado: 1.0, Erro: 0.228246608
Padrão>> 158 - Calculado: 0.294579176, Desejado: 0.0, Erro: 0.043388446
Padrão>> 159 - Calculado: 0.227145230, Desejado: 0.0, Erro: 0.025797478
Padrão>> 160 - Calculado: 0.289454907, Desejado: 0.0, Erro: 0.041892071
Padrão>> 161 - Calculado: 0.273594445, Desejado: 1.0, Erro: 0.263832515
Padrão>> 162 - Calculado: 0.659064734, Desejado: 0.0, Erro: 0.217183162
Padrão>> 163 - Calculado: 0.322381029, Desejado: 0.0, Erro: 0.051964764
