Cenário experimental com 3 camadas: Skin_Segmentation_CV_D5-D4

Padrão>> 1 - Calculado: 0.143373210, Desejado: 0.0, Erro: 0.010277939
Padrão>> 2 - Calculado: 0.116516219, Desejado: 0.0, Erro: 0.006788015
Padrão>> 3 - Calculado: 0.963833903, Desejado: 1.0, Erro: 0.000653993
Padrão>> 4 - Calculado: 0.245786615, Desejado: 0.0, Erro: 0.030205530
Padrão>> 5 - Calculado: 0.119518267, Desejado: 0.0, Erro: 0.007142308
Padrão>> 6 - Calculado: 0.202050427, Desejado: 0.0, Erro: 0.020412187
Padrão>> 7 - Calculado: 0.975895754, Desejado: 1.0, Erro: 0.000290507
Padrão>> 8 - Calculado: 0.976084808, Desejado: 1.0, Erro: 0.000285968
Padrão>> 9 - Calculado: 0.100495372, Desejado: 1.0, Erro: 0.404554288
Padrão>> 10 - Calculado: 0.216528897, Desejado: 0.0, Erro: 0.023442382
Padrão>> 11 - Calculado: 0.085191431, Desejado: 0.0, Erro: 0.003628790
Padrão>> 12 - Calculado: 0.867128388, Desejado: 1.0, Erro: 0.008827433
Padrão>> 13 - Calculado: 0.197937531, Desejado: 0.0, Erro: 0.019589633
Padrão>> 14 - Calculado: 0.197463344, Desejado: 0.0, Erro: 0.019495886
Padrão>> 15 - Calculado: 0.713122361, Desejado: 1.0, Erro: 0.041149390
Padrão>> 16 - Calculado: 0.954926602, Desejado: 1.0, Erro: 0.001015806
Padrão>> 17 - Calculado: 0.990188781, Desejado: 1.0, Erro: 0.000048130
Padrão>> 18 - Calculado: 0.064229027, Desejado: 1.0, Erro: 0.437833657
Padrão>> 19 - Calculado: 0.109282463, Desejado: 0.0, Erro: 0.005971328
Padrão>> 20 - Calculado: 0.069535344, Desejado: 1.0, Erro: 0.432882238
Padrão>> 21 - Calculado: 0.976425018, Desejado: 1.0, Erro: 0.000277890
Padrão>> 22 - Calculado: 0.878460781, Desejado: 1.0, Erro: 0.007385891
Padrão>> 23 - Calculado: 0.130896525, Desejado: 0.0, Erro: 0.008566950
Padrão>> 24 - Calculado: 0.086964334, Desejado: 0.0, Erro: 0.003781398
Padrão>> 25 - Calculado: 0.049247860, Desejado: 1.0, Erro: 0.451964816
Padrão>> 26 - Calculado: 0.993216415, Desejado: 1.0, Erro: 0.000023009
Padrão>> 27 - Calculado: 0.090253253, Desejado: 0.0, Erro: 0.004072825
Padrão>> 28 - Calculado: 0.125291415, Desejado: 0.0, Erro: 0.007848969
Padrão>> 29 - Calculado: 0.102552022, Desejado: 1.0, Erro: 0.402706437
Padrão>> 30 - Calculado: 0.095356148, Desejado: 0.0, Erro: 0.004546397
Padrão>> 31 - Calculado: 0.998079060, Desejado: 1.0, Erro: 0.000001845
Padrão>> 32 - Calculado: 0.137992044, Desejado: 0.0, Erro: 0.009520902
Padrão>> 33 - Calculado: 0.410598677, Desejado: 1.0, Erro: 0.173696960
Padrão>> 34 - Calculado: 0.530236630, Desejado: 0.0, Erro: 0.140575442
Padrão>> 35 - Calculado: 0.144074087, Desejado: 0.0, Erro: 0.010378671
Padrão>> 36 - Calculado: 0.903975102, Desejado: 1.0, Erro: 0.004610390
Padrão>> 37 - Calculado: 0.101237450, Desejado: 0.0, Erro: 0.005124511
Padrão>> 38 - Calculado: 0.134030977, Desejado: 0.0, Erro: 0.008982151
Padrão>> 39 - Calculado: 0.175988706, Desejado: 0.0, Erro: 0.015486012
Padrão>> 40 - Calculado: 0.982286699, Desejado: 1.0, Erro: 0.000156881
Padrão>> 41 - Calculado: 0.180765729, Desejado: 0.0, Erro: 0.016338124
Padrão>> 42 - Calculado: 0.905821600, Desejado: 1.0, Erro: 0.004434786
Padrão>> 43 - Calculado: 0.256467770, Desejado: 0.0, Erro: 0.032887859
Padrão>> 44 - Calculado: 0.120525006, Desejado: 1.0, Erro: 0.386738132
Padrão>> 45 - Calculado: 0.081605056, Desejado: 0.0, Erro: 0.003329693
Padrão>> 46 - Calculado: 0.994331235, Desejado: 1.0, Erro: 0.000016067
Padrão>> 47 - Calculado: 0.968551229, Desejado: 1.0, Erro: 0.000494513
Padrão>> 48 - Calculado: 0.188541179, Desejado: 0.0, Erro: 0.017773888
Padrão>> 49 - Calculado: 0.766411471, Desejado: 1.0, Erro: 0.027281800
Padrão>> 50 - Calculado: 0.092464731, Desejado: 0.0, Erro: 0.004274863
Padrão>> 51 - Calculado: 0.124941020, Desejado: 1.0, Erro: 0.382864109
Padrão>> 52 - Calculado: 0.935274481, Desejado: 1.0, Erro: 0.002094696
Padrão>> 53 - Calculado: 0.141830167, Desejado: 0.0, Erro: 0.010057898
Padrão>> 54 - Calculado: 0.087075273, Desejado: 0.0, Erro: 0.003791052
Padrão>> 55 - Calculado: 0.173400054, Desejado: 0.0, Erro: 0.015033789
Padrão>> 56 - Calculado: 0.096201805, Desejado: 0.0, Erro: 0.004627394
