Cenário experimental com 3 camadas: Skin_Segmentation_CV_D1-D2

Padrão>> 1 - Calculado: 0.967485493, Desejado: 1.0, Erro: 0.000528597
Padrão>> 2 - Calculado: 0.064285575, Desejado: 1.0, Erro: 0.437780743
Padrão>> 3 - Calculado: 0.136665350, Desejado: 0.0, Erro: 0.009338709
Padrão>> 4 - Calculado: 0.181053003, Desejado: 0.0, Erro: 0.016390095
Padrão>> 5 - Calculado: 0.083689306, Desejado: 1.0, Erro: 0.419812644
Padrão>> 6 - Calculado: 0.975083661, Desejado: 1.0, Erro: 0.000310412
Padrão>> 7 - Calculado: 0.416417359, Desejado: 0.0, Erro: 0.086701708
Padrão>> 8 - Calculado: 0.696999596, Desejado: 1.0, Erro: 0.045904622
Padrão>> 9 - Calculado: 0.557010335, Desejado: 1.0, Erro: 0.098119922
Padrão>> 10 - Calculado: 0.138332797, Desejado: 0.0, Erro: 0.009567981
Padrão>> 11 - Calculado: 0.169478244, Desejado: 0.0, Erro: 0.014361438
Padrão>> 12 - Calculado: 0.241723041, Desejado: 0.0, Erro: 0.029215014
Padrão>> 13 - Calculado: 0.946317639, Desejado: 1.0, Erro: 0.001440898
Padrão>> 14 - Calculado: 0.990649940, Desejado: 1.0, Erro: 0.000043712
Padrão>> 15 - Calculado: 0.528989526, Desejado: 0.0, Erro: 0.139914960
Padrão>> 16 - Calculado: 0.150484132, Desejado: 0.0, Erro: 0.011322737
Padrão>> 17 - Calculado: 0.063665728, Desejado: 1.0, Erro: 0.438360934
Padrão>> 18 - Calculado: 0.096914425, Desejado: 0.0, Erro: 0.004696203
Padrão>> 19 - Calculado: 0.137279883, Desejado: 0.0, Erro: 0.009422883
Padrão>> 20 - Calculado: 0.254049812, Desejado: 0.0, Erro: 0.032270654
Padrão>> 21 - Calculado: 0.116565245, Desejado: 0.0, Erro: 0.006793728
Padrão>> 22 - Calculado: 0.242460124, Desejado: 0.0, Erro: 0.029393456
Padrão>> 23 - Calculado: 0.996625050, Desejado: 1.0, Erro: 0.000005695
Padrão>> 24 - Calculado: 0.349023899, Desejado: 0.0, Erro: 0.060908841
Padrão>> 25 - Calculado: 0.511286979, Desejado: 1.0, Erro: 0.119420209
Padrão>> 26 - Calculado: 0.484084124, Desejado: 0.0, Erro: 0.117168720
Padrão>> 27 - Calculado: 0.470123403, Desejado: 1.0, Erro: 0.140384604
Padrão>> 28 - Calculado: 0.142168992, Desejado: 0.0, Erro: 0.010106011
Padrão>> 29 - Calculado: 0.233693519, Desejado: 0.0, Erro: 0.027306330
Padrão>> 30 - Calculado: 0.862921790, Desejado: 1.0, Erro: 0.009395218
Padrão>> 31 - Calculado: 0.066827666, Desejado: 1.0, Erro: 0.435405303
Padrão>> 32 - Calculado: 0.885169822, Desejado: 1.0, Erro: 0.006592985
Padrão>> 33 - Calculado: 0.140548181, Desejado: 0.0, Erro: 0.009876896
Padrão>> 34 - Calculado: 0.204866861, Desejado: 0.0, Erro: 0.020985215
Padrão>> 35 - Calculado: 0.166936546, Desejado: 0.0, Erro: 0.013933905
Padrão>> 36 - Calculado: 0.989378170, Desejado: 1.0, Erro: 0.000056412
Padrão>> 37 - Calculado: 0.121789735, Desejado: 0.0, Erro: 0.007416370
Padrão>> 38 - Calculado: 0.146823264, Desejado: 0.0, Erro: 0.010778535
Padrão>> 39 - Calculado: 0.188386871, Desejado: 0.0, Erro: 0.017744807
Padrão>> 40 - Calculado: 0.208709317, Desejado: 1.0, Erro: 0.313070473
Padrão>> 41 - Calculado: 0.105384044, Desejado: 0.0, Erro: 0.005552898
Padrão>> 42 - Calculado: 0.994470117, Desejado: 1.0, Erro: 0.000015290
Padrão>> 43 - Calculado: 0.993268850, Desejado: 1.0, Erro: 0.000022654
Padrão>> 44 - Calculado: 0.097304584, Desejado: 0.0, Erro: 0.004734091
Padrão>> 45 - Calculado: 0.162778149, Desejado: 0.0, Erro: 0.013248363
Padrão>> 46 - Calculado: 0.107383516, Desejado: 0.0, Erro: 0.005765610
Padrão>> 47 - Calculado: 0.188096051, Desejado: 0.0, Erro: 0.017690062
Padrão>> 48 - Calculado: 0.997601365, Desejado: 1.0, Erro: 0.000002877
Padrão>> 49 - Calculado: 0.226562384, Desejado: 0.0, Erro: 0.025665257
Padrão>> 50 - Calculado: 0.108816385, Desejado: 0.0, Erro: 0.005920503
Padrão>> 51 - Calculado: 0.905336218, Desejado: 1.0, Erro: 0.004480616
Padrão>> 52 - Calculado: 0.499645628, Desejado: 0.0, Erro: 0.124822877
Padrão>> 53 - Calculado: 0.704492939, Desejado: 1.0, Erro: 0.043662211
Padrão>> 54 - Calculado: 0.127557690, Desejado: 0.0, Erro: 0.008135482
Padrão>> 55 - Calculado: 0.091781000, Desejado: 0.0, Erro: 0.004211876
Padrão>> 56 - Calculado: 0.088985165, Desejado: 1.0, Erro: 0.414974015
Padrão>> 57 - Calculado: 0.168761974, Desejado: 0.0, Erro: 0.014240302
Padrão>> 58 - Calculado: 0.953616577, Desejado: 1.0, Erro: 0.001075711
Padrão>> 59 - Calculado: 0.296496571, Desejado: 0.0, Erro: 0.043955108
Padrão>> 60 - Calculado: 0.111905139, Desejado: 1.0, Erro: 0.394356241
Padrão>> 61 - Calculado: 0.093948818, Desejado: 0.0, Erro: 0.004413190
Padrão>> 62 - Calculado: 0.905370240, Desejado: 1.0, Erro: 0.004477396
Padrão>> 63 - Calculado: 0.117717147, Desejado: 1.0, Erro: 0.389211517
Padrão>> 64 - Calculado: 0.584000714, Desejado: 0.0, Erro: 0.170528417
Padrão>> 65 - Calculado: 0.108225350, Desejado: 0.0, Erro: 0.005856363
Padrão>> 66 - Calculado: 0.159670536, Desejado: 0.0, Erro: 0.012747340
Padrão>> 67 - Calculado: 0.983683095, Desejado: 1.0, Erro: 0.000133121
Padrão>> 68 - Calculado: 0.188425449, Desejado: 0.0, Erro: 0.017752075
Padrão>> 69 - Calculado: 0.951290837, Desejado: 1.0, Erro: 0.001186291
Padrão>> 70 - Calculado: 0.063415973, Desejado: 1.0, Erro: 0.438594820
Padrão>> 71 - Calculado: 0.997854761, Desejado: 1.0, Erro: 0.000002301
Padrão>> 72 - Calculado: 0.117183507, Desejado: 1.0, Erro: 0.389682480
Padrão>> 73 - Calculado: 0.123821434, Desejado: 0.0, Erro: 0.007665874
Padrão>> 74 - Calculado: 0.327221253, Desejado: 0.0, Erro: 0.053536874
Padrão>> 75 - Calculado: 0.996456651, Desejado: 1.0, Erro: 0.000006278
Padrão>> 76 - Calculado: 0.123392528, Desejado: 0.0, Erro: 0.007612858
Padrão>> 77 - Calculado: 0.924694496, Desejado: 1.0, Erro: 0.002835459
Padrão>> 78 - Calculado: 0.960835751, Desejado: 1.0, Erro: 0.000766919
Padrão>> 79 - Calculado: 0.129767835, Desejado: 0.0, Erro: 0.008419845
Padrão>> 80 - Calculado: 0.439200104, Desejado: 0.0, Erro: 0.096448366
Padrão>> 81 - Calculado: 0.946411881, Desejado: 1.0, Erro: 0.001435843
Padrão>> 82 - Calculado: 0.334472862, Desejado: 0.0, Erro: 0.055936048
Padrão>> 83 - Calculado: 0.095229527, Desejado: 0.0, Erro: 0.004534331
Padrão>> 84 - Calculado: 0.139137495, Desejado: 0.0, Erro: 0.009679621
Padrão>> 85 - Calculado: 0.994655034, Desejado: 1.0, Erro: 0.000014284
Padrão>> 86 - Calculado: 0.508823037, Desejado: 1.0, Erro: 0.120627405
Padrão>> 87 - Calculado: 0.192844866, Desejado: 0.0, Erro: 0.018594571
Padrão>> 88 - Calculado: 0.185746612, Desejado: 0.0, Erro: 0.017250902
Padrão>> 89 - Calculado: 0.089566522, Desejado: 0.0, Erro: 0.004011081
Padrão>> 90 - Calculado: 0.891478883, Desejado: 1.0, Erro: 0.005888416
Padrão>> 91 - Calculado: 0.994348567, Desejado: 1.0, Erro: 0.000015969
Padrão>> 92 - Calculado: 0.388905235, Desejado: 0.0, Erro: 0.075623641
Padrão>> 93 - Calculado: 0.974513072, Desejado: 1.0, Erro: 0.000324792
Padrão>> 94 - Calculado: 0.144993419, Desejado: 0.0, Erro: 0.010511546
Padrão>> 95 - Calculado: 0.156617513, Desejado: 0.0, Erro: 0.012264523
Padrão>> 96 - Calculado: 0.111944343, Desejado: 0.0, Erro: 0.006265768
Padrão>> 97 - Calculado: 0.080729465, Desejado: 1.0, Erro: 0.422529159
Padrão>> 98 - Calculado: 0.313114544, Desejado: 0.0, Erro: 0.049020359
Padrão>> 99 - Calculado: 0.996181107, Desejado: 1.0, Erro: 0.000007292
Padrão>> 100 - Calculado: 0.991611277, Desejado: 1.0, Erro: 0.000035185
Padrão>> 101 - Calculado: 0.989875835, Desejado: 1.0, Erro: 0.000051249
Padrão>> 102 - Calculado: 0.098179443, Desejado: 0.0, Erro: 0.004819602
Padrão>> 103 - Calculado: 0.816239387, Desejado: 1.0, Erro: 0.016883981
Padrão>> 104 - Calculado: 0.388558201, Desejado: 0.0, Erro: 0.075488738
Padrão>> 105 - Calculado: 0.994419872, Desejado: 1.0, Erro: 0.000015569
Padrão>> 106 - Calculado: 0.092090136, Desejado: 1.0, Erro: 0.412150161
Padrão>> 107 - Calculado: 0.327291559, Desejado: 0.0, Erro: 0.053559882
Padrão>> 108 - Calculado: 0.113471073, Desejado: 0.0, Erro: 0.006437842
Padrão>> 109 - Calculado: 0.076089537, Desejado: 1.0, Erro: 0.426805272
Padrão>> 110 - Calculado: 0.086313625, Desejado: 0.0, Erro: 0.003725021
Padrão>> 111 - Calculado: 0.118787270, Desejado: 0.0, Erro: 0.007055208
Padrão>> 112 - Calculado: 0.143865076, Desejado: 0.0, Erro: 0.010348580
Padrão>> 113 - Calculado: 0.997793842, Desejado: 1.0, Erro: 0.000002434
Padrão>> 114 - Calculado: 0.982365100, Desejado: 1.0, Erro: 0.000155495
Padrão>> 115 - Calculado: 0.998131200, Desejado: 1.0, Erro: 0.000001746
Padrão>> 116 - Calculado: 0.145786447, Desejado: 0.0, Erro: 0.010626844
Padrão>> 117 - Calculado: 0.097030498, Desejado: 0.0, Erro: 0.004707459
Padrão>> 118 - Calculado: 0.271835614, Desejado: 0.0, Erro: 0.036947301
Padrão>> 119 - Calculado: 0.134223600, Desejado: 0.0, Erro: 0.009007987
Padrão>> 120 - Calculado: 0.703858102, Desejado: 1.0, Erro: 0.043850012
Padrão>> 121 - Calculado: 0.110537155, Desejado: 0.0, Erro: 0.006109231
Padrão>> 122 - Calculado: 0.399004495, Desejado: 0.0, Erro: 0.079602293
Padrão>> 123 - Calculado: 0.069642893, Desejado: 1.0, Erro: 0.432782173
Padrão>> 124 - Calculado: 0.194181547, Desejado: 0.0, Erro: 0.018853237
Padrão>> 125 - Calculado: 0.466387505, Desejado: 1.0, Erro: 0.142371148
