Cenário experimental com 3 camadas: Skin_Segmentation_CV_D4-D5

Padrão>> 1 - Calculado: 0.311123160, Desejado: 0.0, Erro: 0.048398810
Padrão>> 2 - Calculado: 0.182416902, Desejado: 0.0, Erro: 0.016637963
Padrão>> 3 - Calculado: 0.118945943, Desejado: 0.0, Erro: 0.007074069
Padrão>> 4 - Calculado: 0.362986667, Desejado: 0.0, Erro: 0.065879660
Padrão>> 5 - Calculado: 0.164414607, Desejado: 0.0, Erro: 0.013516082
Padrão>> 6 - Calculado: 0.191891902, Desejado: 0.0, Erro: 0.018411251
Padrão>> 7 - Calculado: 0.779850989, Desejado: 1.0, Erro: 0.024232793
Padrão>> 8 - Calculado: 0.166530577, Desejado: 1.0, Erro: 0.347335639
Padrão>> 9 - Calculado: 0.197002742, Desejado: 0.0, Erro: 0.019405040
Padrão>> 10 - Calculado: 0.093675278, Desejado: 1.0, Erro: 0.410712251
Padrão>> 11 - Calculado: 0.954040331, Desejado: 1.0, Erro: 0.001056146
Padrão>> 12 - Calculado: 0.537916635, Desejado: 0.0, Erro: 0.144677153
Padrão>> 13 - Calculado: 0.978349238, Desejado: 1.0, Erro: 0.000234378
Padrão>> 14 - Calculado: 0.154478803, Desejado: 0.0, Erro: 0.011931850
Padrão>> 15 - Calculado: 0.974802742, Desejado: 1.0, Erro: 0.000317451
Padrão>> 16 - Calculado: 0.274787616, Desejado: 0.0, Erro: 0.037754117
Padrão>> 17 - Calculado: 0.201523027, Desejado: 0.0, Erro: 0.020305765
Padrão>> 18 - Calculado: 0.110980695, Desejado: 1.0, Erro: 0.395177663
Padrão>> 19 - Calculado: 0.848741573, Desejado: 1.0, Erro: 0.011439556
Padrão>> 20 - Calculado: 0.106800893, Desejado: 1.0, Erro: 0.398902323
Padrão>> 21 - Calculado: 0.168245538, Desejado: 0.0, Erro: 0.014153281
Padrão>> 22 - Calculado: 0.266346802, Desejado: 0.0, Erro: 0.035470310
Padrão>> 23 - Calculado: 0.702668730, Desejado: 0.0, Erro: 0.246871672
Padrão>> 24 - Calculado: 0.269161840, Desejado: 0.0, Erro: 0.036224048
Padrão>> 25 - Calculado: 0.802822227, Desejado: 1.0, Erro: 0.019439537
Padrão>> 26 - Calculado: 0.956184488, Desejado: 1.0, Erro: 0.000959900
Padrão>> 27 - Calculado: 0.116917019, Desejado: 0.0, Erro: 0.006834795
Padrão>> 28 - Calculado: 0.998821897, Desejado: 1.0, Erro: 0.000000694
