Cenário experimental com 3 camadas: Skin_Segmentation_CV_D5-D1

Padrão>> 1 - Calculado: 0.120952782, Desejado: 0.0, Erro: 0.007314788
Padrão>> 2 - Calculado: 0.938814122, Desejado: 1.0, Erro: 0.001871856
Padrão>> 3 - Calculado: 0.175033415, Desejado: 0.0, Erro: 0.015318348
Padrão>> 4 - Calculado: 0.168365333, Desejado: 0.0, Erro: 0.014173443
Padrão>> 5 - Calculado: 0.870927144, Desejado: 1.0, Erro: 0.008329901
Padrão>> 6 - Calculado: 0.176682918, Desejado: 0.0, Erro: 0.015608427
Padrão>> 7 - Calculado: 0.274613754, Desejado: 0.0, Erro: 0.037706357
Padrão>> 8 - Calculado: 0.107830002, Desejado: 0.0, Erro: 0.005813655
Padrão>> 9 - Calculado: 0.861918711, Desejado: 1.0, Erro: 0.009533221
Padrão>> 10 - Calculado: 0.078038240, Desejado: 1.0, Erro: 0.425006743
Padrão>> 11 - Calculado: 0.988853433, Desejado: 1.0, Erro: 0.000062123
Padrão>> 12 - Calculado: 0.099438445, Desejado: 1.0, Erro: 0.405505557
Padrão>> 13 - Calculado: 0.976982638, Desejado: 1.0, Erro: 0.000264899
Padrão>> 14 - Calculado: 0.103631391, Desejado: 0.0, Erro: 0.005369733
Padrão>> 15 - Calculado: 0.123654275, Desejado: 0.0, Erro: 0.007645190
Padrão>> 16 - Calculado: 0.996288192, Desejado: 1.0, Erro: 0.000006889
Padrão>> 17 - Calculado: 0.386708124, Desejado: 0.0, Erro: 0.074771587
Padrão>> 18 - Calculado: 0.068104360, Desejado: 1.0, Erro: 0.434214742
Padrão>> 19 - Calculado: 0.790265275, Desejado: 1.0, Erro: 0.021994327
Padrão>> 20 - Calculado: 0.180614087, Desejado: 0.0, Erro: 0.016310724
Padrão>> 21 - Calculado: 0.852252159, Desejado: 1.0, Erro: 0.010914712
Padrão>> 22 - Calculado: 0.067203591, Desejado: 1.0, Erro: 0.435054570
Padrão>> 23 - Calculado: 0.997395654, Desejado: 1.0, Erro: 0.000003391
Padrão>> 24 - Calculado: 0.982391953, Desejado: 1.0, Erro: 0.000155022
Padrão>> 25 - Calculado: 0.984836618, Desejado: 1.0, Erro: 0.000114964
Padrão>> 26 - Calculado: 0.927343139, Desejado: 1.0, Erro: 0.002639510
Padrão>> 27 - Calculado: 0.870586736, Desejado: 1.0, Erro: 0.008373896
Padrão>> 28 - Calculado: 0.093292366, Desejado: 0.0, Erro: 0.004351733
Padrão>> 29 - Calculado: 0.053396394, Desejado: 1.0, Erro: 0.448029193
Padrão>> 30 - Calculado: 0.845725791, Desejado: 1.0, Erro: 0.011900266
Padrão>> 31 - Calculado: 0.218458316, Desejado: 0.0, Erro: 0.023862018
Padrão>> 32 - Calculado: 0.268980292, Desejado: 1.0, Erro: 0.267194907
Padrão>> 33 - Calculado: 0.130560530, Desejado: 0.0, Erro: 0.008523026
Padrão>> 34 - Calculado: 0.899114710, Desejado: 1.0, Erro: 0.005088921
Padrão>> 35 - Calculado: 0.967893783, Desejado: 1.0, Erro: 0.000515405
Padrão>> 36 - Calculado: 0.321176587, Desejado: 1.0, Erro: 0.230400613
Padrão>> 37 - Calculado: 0.078308736, Desejado: 1.0, Erro: 0.424757393
Padrão>> 38 - Calculado: 0.120101558, Desejado: 1.0, Erro: 0.387110634
Padrão>> 39 - Calculado: 0.907479499, Desejado: 1.0, Erro: 0.004280022
Padrão>> 40 - Calculado: 0.949454077, Desejado: 1.0, Erro: 0.001277445
Padrão>> 41 - Calculado: 0.055091087, Desejado: 1.0, Erro: 0.446426427
Padrão>> 42 - Calculado: 0.088796342, Desejado: 0.0, Erro: 0.003942395
Padrão>> 43 - Calculado: 0.099866560, Desejado: 1.0, Erro: 0.405120105
Padrão>> 44 - Calculado: 0.091680707, Desejado: 0.0, Erro: 0.004202676
Padrão>> 45 - Calculado: 0.955674451, Desejado: 1.0, Erro: 0.000982377
Padrão>> 46 - Calculado: 0.083139779, Desejado: 0.0, Erro: 0.003456111
Padrão>> 47 - Calculado: 0.997008430, Desejado: 1.0, Erro: 0.000004475
Padrão>> 48 - Calculado: 0.983097867, Desejado: 1.0, Erro: 0.000142841
Padrão>> 49 - Calculado: 0.994801856, Desejado: 1.0, Erro: 0.000013510
Padrão>> 50 - Calculado: 0.950164035, Desejado: 1.0, Erro: 0.001241812
Padrão>> 51 - Calculado: 0.985688921, Desejado: 1.0, Erro: 0.000102403
Padrão>> 52 - Calculado: 0.085586593, Desejado: 0.0, Erro: 0.003662532
Padrão>> 53 - Calculado: 0.476464022, Desejado: 1.0, Erro: 0.137044960
Padrão>> 54 - Calculado: 0.982271618, Desejado: 1.0, Erro: 0.000157148
Padrão>> 55 - Calculado: 0.088516830, Desejado: 0.0, Erro: 0.003917615
Padrão>> 56 - Calculado: 0.362829300, Desejado: 1.0, Erro: 0.202993250
Padrão>> 57 - Calculado: 0.222627413, Desejado: 0.0, Erro: 0.024781483
Padrão>> 58 - Calculado: 0.086070722, Desejado: 0.0, Erro: 0.003704085
Padrão>> 59 - Calculado: 0.566903077, Desejado: 1.0, Erro: 0.093786472
Padrão>> 60 - Calculado: 0.329573636, Desejado: 0.0, Erro: 0.054309391
