Cenário experimental com 3 camadas: Skin_Segmentation_CV_D5-D3

Padrão>> 1 - Calculado: 0.098025638, Desejado: 0.0, Erro: 0.004804513
Padrão>> 2 - Calculado: 0.117126355, Desejado: 0.0, Erro: 0.006859292
Padrão>> 3 - Calculado: 0.969186558, Desejado: 1.0, Erro: 0.000474734
Padrão>> 4 - Calculado: 0.908100899, Desejado: 1.0, Erro: 0.004222722
Padrão>> 5 - Calculado: 0.995358703, Desejado: 1.0, Erro: 0.000010771
Padrão>> 6 - Calculado: 0.048507490, Desejado: 1.0, Erro: 0.452668999
Padrão>> 7 - Calculado: 0.996471657, Desejado: 1.0, Erro: 0.000006225
Padrão>> 8 - Calculado: 0.745259323, Desejado: 1.0, Erro: 0.032446406
Padrão>> 9 - Calculado: 0.081037883, Desejado: 0.0, Erro: 0.003283569
Padrão>> 10 - Calculado: 0.069450545, Desejado: 1.0, Erro: 0.432961144
Padrão>> 11 - Calculado: 0.919236166, Desejado: 1.0, Erro: 0.003261398
Padrão>> 12 - Calculado: 0.071611453, Desejado: 0.0, Erro: 0.002564100
Padrão>> 13 - Calculado: 0.901868337, Desejado: 1.0, Erro: 0.004814912
Padrão>> 14 - Calculado: 0.069405977, Desejado: 1.0, Erro: 0.433002618
Padrão>> 15 - Calculado: 0.148976646, Desejado: 0.0, Erro: 0.011097021
Padrão>> 16 - Calculado: 0.888225353, Desejado: 1.0, Erro: 0.006246786
Padrão>> 17 - Calculado: 0.223827842, Desejado: 0.0, Erro: 0.025049451
Padrão>> 18 - Calculado: 0.255227898, Desejado: 0.0, Erro: 0.032570640
Padrão>> 19 - Calculado: 0.954716158, Desejado: 1.0, Erro: 0.001025313
Padrão>> 20 - Calculado: 0.092107408, Desejado: 1.0, Erro: 0.412134479
Padrão>> 21 - Calculado: 0.159975577, Desejado: 0.0, Erro: 0.012796093
Padrão>> 22 - Calculado: 0.078144606, Desejado: 0.0, Erro: 0.003053290
Padrão>> 23 - Calculado: 0.103570737, Desejado: 0.0, Erro: 0.005363449
Padrão>> 24 - Calculado: 0.075548832, Desejado: 0.0, Erro: 0.002853813
Padrão>> 25 - Calculado: 0.924681911, Desejado: 1.0, Erro: 0.002836407
Padrão>> 26 - Calculado: 0.075615139, Desejado: 0.0, Erro: 0.002858825
Padrão>> 27 - Calculado: 0.298648647, Desejado: 1.0, Erro: 0.245946860
Padrão>> 28 - Calculado: 0.106749333, Desejado: 0.0, Erro: 0.005697710
Padrão>> 29 - Calculado: 0.160812512, Desejado: 0.0, Erro: 0.012930332
Padrão>> 30 - Calculado: 0.197405315, Desejado: 0.0, Erro: 0.019484429
Padrão>> 31 - Calculado: 0.991123286, Desejado: 1.0, Erro: 0.000039398
Padrão>> 32 - Calculado: 0.104785739, Desejado: 0.0, Erro: 0.005490026
Padrão>> 33 - Calculado: 0.244344463, Desejado: 0.0, Erro: 0.029852108
Padrão>> 34 - Calculado: 0.369125129, Desejado: 1.0, Erro: 0.199001551
Padrão>> 35 - Calculado: 0.161322814, Desejado: 0.0, Erro: 0.013012525
Padrão>> 36 - Calculado: 0.245460836, Desejado: 1.0, Erro: 0.284664675
Padrão>> 37 - Calculado: 0.103729494, Desejado: 0.0, Erro: 0.005379904
Padrão>> 38 - Calculado: 0.130677623, Desejado: 0.0, Erro: 0.008538321
Padrão>> 39 - Calculado: 0.173295023, Desejado: 0.0, Erro: 0.015015583
Padrão>> 40 - Calculado: 0.987805612, Desejado: 1.0, Erro: 0.000074352
Padrão>> 41 - Calculado: 0.075004244, Desejado: 0.0, Erro: 0.002812818
Padrão>> 42 - Calculado: 0.099709909, Desejado: 0.0, Erro: 0.004971033
Padrão>> 43 - Calculado: 0.106046937, Desejado: 0.0, Erro: 0.005622976
Padrão>> 44 - Calculado: 0.165162083, Desejado: 0.0, Erro: 0.013639257
Padrão>> 45 - Calculado: 0.241296691, Desejado: 0.0, Erro: 0.029112047
Padrão>> 46 - Calculado: 0.095258711, Desejado: 0.0, Erro: 0.004537111
Padrão>> 47 - Calculado: 0.939311806, Desejado: 1.0, Erro: 0.001841528
Padrão>> 48 - Calculado: 0.252415395, Desejado: 0.0, Erro: 0.031856766
Padrão>> 49 - Calculado: 0.932846283, Desejado: 1.0, Erro: 0.002254811
Padrão>> 50 - Calculado: 0.197544894, Desejado: 0.0, Erro: 0.019511993
Padrão>> 51 - Calculado: 0.919745737, Desejado: 1.0, Erro: 0.003220373
Padrão>> 52 - Calculado: 0.989574211, Desejado: 1.0, Erro: 0.000054349
Padrão>> 53 - Calculado: 0.087083123, Desejado: 0.0, Erro: 0.003791735
Padrão>> 54 - Calculado: 0.607436839, Desejado: 1.0, Erro: 0.077052918
Padrão>> 55 - Calculado: 0.129411369, Desejado: 1.0, Erro: 0.378962282
Padrão>> 56 - Calculado: 0.155505346, Desejado: 0.0, Erro: 0.012090956
Padrão>> 57 - Calculado: 0.107462701, Desejado: 0.0, Erro: 0.005774116
Padrão>> 58 - Calculado: 0.178631570, Desejado: 0.0, Erro: 0.015954619
Padrão>> 59 - Calculado: 0.192009748, Desejado: 0.0, Erro: 0.018433872
Padrão>> 60 - Calculado: 0.984901403, Desejado: 1.0, Erro: 0.000113984
Padrão>> 61 - Calculado: 0.992125724, Desejado: 1.0, Erro: 0.000031002
Padrão>> 62 - Calculado: 0.110392030, Desejado: 0.0, Erro: 0.006093200
Padrão>> 63 - Calculado: 0.113298320, Desejado: 0.0, Erro: 0.006418255
Padrão>> 64 - Calculado: 0.978070775, Desejado: 1.0, Erro: 0.000240445
Padrão>> 65 - Calculado: 0.153009428, Desejado: 0.0, Erro: 0.011705942
Padrão>> 66 - Calculado: 0.100583606, Desejado: 0.0, Erro: 0.005058531
Padrão>> 67 - Calculado: 0.235977961, Desejado: 0.0, Erro: 0.027842799
Padrão>> 68 - Calculado: 0.680373212, Desejado: 1.0, Erro: 0.051080642
Padrão>> 69 - Calculado: 0.147464665, Desejado: 0.0, Erro: 0.010872914
Padrão>> 70 - Calculado: 0.914472051, Desejado: 1.0, Erro: 0.003657515
Padrão>> 71 - Calculado: 0.977582852, Desejado: 1.0, Erro: 0.000251264
Padrão>> 72 - Calculado: 0.085473522, Desejado: 0.0, Erro: 0.003652862
Padrão>> 73 - Calculado: 0.372750148, Desejado: 1.0, Erro: 0.196721188
Padrão>> 74 - Calculado: 0.062803547, Desejado: 1.0, Erro: 0.439168596
Padrão>> 75 - Calculado: 0.963099183, Desejado: 1.0, Erro: 0.000680835
Padrão>> 76 - Calculado: 0.099310033, Desejado: 0.0, Erro: 0.004931241
Padrão>> 77 - Calculado: 0.959487464, Desejado: 1.0, Erro: 0.000820633
Padrão>> 78 - Calculado: 0.109819246, Desejado: 0.0, Erro: 0.006030133
Padrão>> 79 - Calculado: 0.143032647, Desejado: 0.0, Erro: 0.010229169
Padrão>> 80 - Calculado: 0.087672009, Desejado: 0.0, Erro: 0.003843191
Padrão>> 81 - Calculado: 0.160134865, Desejado: 0.0, Erro: 0.012821587
Padrão>> 82 - Calculado: 0.048755421, Desejado: 1.0, Erro: 0.452433125
Padrão>> 83 - Calculado: 0.113873695, Desejado: 0.0, Erro: 0.006483609
Padrão>> 84 - Calculado: 0.169840609, Desejado: 0.0, Erro: 0.014422916
Padrão>> 85 - Calculado: 0.110284892, Desejado: 0.0, Erro: 0.006081379
Padrão>> 86 - Calculado: 0.448253400, Desejado: 0.0, Erro: 0.100465555
Padrão>> 87 - Calculado: 0.741790899, Desejado: 1.0, Erro: 0.033335970
Padrão>> 88 - Calculado: 0.974281623, Desejado: 1.0, Erro: 0.000330717
Padrão>> 89 - Calculado: 0.065424192, Desejado: 1.0, Erro: 0.436715970
Padrão>> 90 - Calculado: 0.962837905, Desejado: 1.0, Erro: 0.000690511
Padrão>> 91 - Calculado: 0.566048028, Desejado: 1.0, Erro: 0.094157157
Padrão>> 92 - Calculado: 0.935177512, Desejado: 1.0, Erro: 0.002100977
Padrão>> 93 - Calculado: 0.182783846, Desejado: 0.0, Erro: 0.016704967
Padrão>> 94 - Calculado: 0.904487158, Desejado: 1.0, Erro: 0.004561352
Padrão>> 95 - Calculado: 0.048991452, Desejado: 1.0, Erro: 0.452208629
Padrão>> 96 - Calculado: 0.250321804, Desejado: 0.0, Erro: 0.031330503
Padrão>> 97 - Calculado: 0.871372551, Desejado: 1.0, Erro: 0.008272510
Padrão>> 98 - Calculado: 0.568055757, Desejado: 1.0, Erro: 0.093287914
Padrão>> 99 - Calculado: 0.188720404, Desejado: 0.0, Erro: 0.017807695
Padrão>> 100 - Calculado: 0.265135207, Desejado: 1.0, Erro: 0.270013132
Padrão>> 101 - Calculado: 0.219465221, Desejado: 0.0, Erro: 0.024082492
Padrão>> 102 - Calculado: 0.109391684, Desejado: 0.0, Erro: 0.005983270
Padrão>> 103 - Calculado: 0.186217469, Desejado: 0.0, Erro: 0.017338473
Padrão>> 104 - Calculado: 0.975393432, Desejado: 1.0, Erro: 0.000302742
Padrão>> 105 - Calculado: 0.950574497, Desejado: 1.0, Erro: 0.001221440
Padrão>> 106 - Calculado: 0.400965154, Desejado: 1.0, Erro: 0.179421374
Padrão>> 107 - Calculado: 0.282587378, Desejado: 0.0, Erro: 0.039927813
Padrão>> 108 - Calculado: 0.174593206, Desejado: 0.0, Erro: 0.015241394
Padrão>> 109 - Calculado: 0.087902260, Desejado: 0.0, Erro: 0.003863404
Padrão>> 110 - Calculado: 0.772287890, Desejado: 1.0, Erro: 0.025926402
Padrão>> 111 - Calculado: 0.984164433, Desejado: 1.0, Erro: 0.000125383
Padrão>> 112 - Calculado: 0.965788379, Desejado: 1.0, Erro: 0.000585218
Padrão>> 113 - Calculado: 0.970989778, Desejado: 1.0, Erro: 0.000420796
Padrão>> 114 - Calculado: 0.115942582, Desejado: 0.0, Erro: 0.006721341
Padrão>> 115 - Calculado: 0.944587875, Desejado: 1.0, Erro: 0.001535252
Padrão>> 116 - Calculado: 0.075995575, Desejado: 0.0, Erro: 0.002887664
Padrão>> 117 - Calculado: 0.378577461, Desejado: 0.0, Erro: 0.071660447
