Cenário experimental com 3 camadas: Skin_Segmentation_CV_D2-D5

Padrão>> 1 - Calculado: 0.452366424, Desejado: 0.0, Erro: 0.102317691
Padrão>> 2 - Calculado: 0.316610388, Desejado: 0.0, Erro: 0.050121069
Padrão>> 3 - Calculado: 0.235893985, Desejado: 0.0, Erro: 0.027822986
Padrão>> 4 - Calculado: 0.503006665, Desejado: 0.0, Erro: 0.126507852
Padrão>> 5 - Calculado: 0.293767530, Desejado: 0.0, Erro: 0.043149681
Padrão>> 6 - Calculado: 0.328222350, Desejado: 0.0, Erro: 0.053864956
Padrão>> 7 - Calculado: 0.854483231, Desejado: 1.0, Erro: 0.010587565
Padrão>> 8 - Calculado: 0.297199772, Desejado: 1.0, Erro: 0.246964080
Padrão>> 9 - Calculado: 0.328826277, Desejado: 0.0, Erro: 0.054063360
Padrão>> 10 - Calculado: 0.200976416, Desejado: 1.0, Erro: 0.319219344
Padrão>> 11 - Calculado: 0.964533394, Desejado: 1.0, Erro: 0.000628940
Padrão>> 12 - Calculado: 0.654837675, Desejado: 0.0, Erro: 0.214406191
Padrão>> 13 - Calculado: 0.983379604, Desejado: 1.0, Erro: 0.000138119
Padrão>> 14 - Calculado: 0.278175953, Desejado: 0.0, Erro: 0.038690930
Padrão>> 15 - Calculado: 0.975006045, Desejado: 1.0, Erro: 0.000312349
Padrão>> 16 - Calculado: 0.420075300, Desejado: 0.0, Erro: 0.088231629
Padrão>> 17 - Calculado: 0.342229748, Desejado: 0.0, Erro: 0.058560600
Padrão>> 18 - Calculado: 0.220140281, Desejado: 1.0, Erro: 0.304090591
Padrão>> 19 - Calculado: 0.871212851, Desejado: 1.0, Erro: 0.008293065
Padrão>> 20 - Calculado: 0.214172772, Desejado: 1.0, Erro: 0.308762216
Padrão>> 21 - Calculado: 0.299329094, Desejado: 0.0, Erro: 0.044798953
Padrão>> 22 - Calculado: 0.414095912, Desejado: 0.0, Erro: 0.085737712
Padrão>> 23 - Calculado: 0.780479682, Desejado: 0.0, Erro: 0.304574267
Padrão>> 24 - Calculado: 0.411055234, Desejado: 0.0, Erro: 0.084483203
Padrão>> 25 - Calculado: 0.862502584, Desejado: 1.0, Erro: 0.009452770
Padrão>> 26 - Calculado: 0.966427842, Desejado: 1.0, Erro: 0.000563545
Padrão>> 27 - Calculado: 0.228871915, Desejado: 0.0, Erro: 0.026191177
Padrão>> 28 - Calculado: 0.999020385, Desejado: 1.0, Erro: 0.000000480
Padrão>> 29 - Calculado: 0.313001245, Desejado: 0.0, Erro: 0.048984890
Padrão>> 30 - Calculado: 0.229695129, Desejado: 1.0, Erro: 0.296684797
Padrão>> 31 - Calculado: 0.978077694, Desejado: 1.0, Erro: 0.000240294
Padrão>> 32 - Calculado: 0.348022686, Desejado: 0.0, Erro: 0.060559895
Padrão>> 33 - Calculado: 0.976005083, Desejado: 1.0, Erro: 0.000287878
Padrão>> 34 - Calculado: 0.921221544, Desejado: 1.0, Erro: 0.003103023
Padrão>> 35 - Calculado: 0.270553920, Desejado: 0.0, Erro: 0.036599712
Padrão>> 36 - Calculado: 0.219092173, Desejado: 0.0, Erro: 0.024000690
Padrão>> 37 - Calculado: 0.180758627, Desejado: 1.0, Erro: 0.335578214
Padrão>> 38 - Calculado: 0.939004972, Desejado: 1.0, Erro: 0.001860197
Padrão>> 39 - Calculado: 0.362900477, Desejado: 0.0, Erro: 0.065848378
Padrão>> 40 - Calculado: 0.381198930, Desejado: 0.0, Erro: 0.072656312
Padrão>> 41 - Calculado: 0.218954340, Desejado: 0.0, Erro: 0.023970502
Padrão>> 42 - Calculado: 0.931034460, Desejado: 1.0, Erro: 0.002378123
Padrão>> 43 - Calculado: 0.245181656, Desejado: 0.0, Erro: 0.030057022
Padrão>> 44 - Calculado: 0.814147354, Desejado: 1.0, Erro: 0.017270603
Padrão>> 45 - Calculado: 0.200075937, Desejado: 1.0, Erro: 0.319939253
