Cenário experimental com 3 camadas: Skin_Segmentation_CV_D4-D2

Padrão>> 1 - Calculado: 0.958790631, Desejado: 1.0, Erro: 0.000849106
Padrão>> 2 - Calculado: 0.082903078, Desejado: 1.0, Erro: 0.420533382
Padrão>> 3 - Calculado: 0.158109560, Desejado: 0.0, Erro: 0.012499316
Padrão>> 4 - Calculado: 0.202953805, Desejado: 0.0, Erro: 0.020595124
Padrão>> 5 - Calculado: 0.096454615, Desejado: 1.0, Erro: 0.408197131
Padrão>> 6 - Calculado: 0.957588554, Desejado: 1.0, Erro: 0.000899365
Padrão>> 7 - Calculado: 0.415638924, Desejado: 0.0, Erro: 0.086377857
Padrão>> 8 - Calculado: 0.618659240, Desejado: 1.0, Erro: 0.072710388
Padrão>> 9 - Calculado: 0.476526051, Desejado: 1.0, Erro: 0.137012488
Padrão>> 10 - Calculado: 0.154858687, Desejado: 0.0, Erro: 0.011990607
Padrão>> 11 - Calculado: 0.190916353, Desejado: 0.0, Erro: 0.018224527
Padrão>> 12 - Calculado: 0.242876893, Desejado: 0.0, Erro: 0.029494593
Padrão>> 13 - Calculado: 0.942659635, Desejado: 1.0, Erro: 0.001643959
Padrão>> 14 - Calculado: 0.988549595, Desejado: 1.0, Erro: 0.000065556
Padrão>> 15 - Calculado: 0.520889836, Desejado: 0.0, Erro: 0.135663111
Padrão>> 16 - Calculado: 0.172452320, Desejado: 0.0, Erro: 0.014869901
Padrão>> 17 - Calculado: 0.081672328, Desejado: 1.0, Erro: 0.421662856
Padrão>> 18 - Calculado: 0.118660888, Desejado: 0.0, Erro: 0.007040203
Padrão>> 19 - Calculado: 0.159889443, Desejado: 0.0, Erro: 0.012782317
Padrão>> 20 - Calculado: 0.245764146, Desejado: 0.0, Erro: 0.030200008
Padrão>> 21 - Calculado: 0.134629590, Desejado: 0.0, Erro: 0.009062563
Padrão>> 22 - Calculado: 0.234745827, Desejado: 0.0, Erro: 0.027552802
Padrão>> 23 - Calculado: 0.995156826, Desejado: 1.0, Erro: 0.000011728
Padrão>> 24 - Calculado: 0.308907107, Desejado: 0.0, Erro: 0.047711800
Padrão>> 25 - Calculado: 0.627096555, Desejado: 1.0, Erro: 0.069528490
Padrão>> 26 - Calculado: 0.449799050, Desejado: 0.0, Erro: 0.101159593
Padrão>> 27 - Calculado: 0.592254086, Desejado: 1.0, Erro: 0.083128365
Padrão>> 28 - Calculado: 0.163473008, Desejado: 0.0, Erro: 0.013361712
Padrão>> 29 - Calculado: 0.226453701, Desejado: 0.0, Erro: 0.025640639
Padrão>> 30 - Calculado: 0.891916704, Desejado: 1.0, Erro: 0.005840999
Padrão>> 31 - Calculado: 0.085121603, Desejado: 1.0, Erro: 0.418501240
Padrão>> 32 - Calculado: 0.852993925, Desejado: 1.0, Erro: 0.010805393
Padrão>> 33 - Calculado: 0.165875687, Desejado: 0.0, Erro: 0.013757372
Padrão>> 34 - Calculado: 0.222259072, Desejado: 0.0, Erro: 0.024699547
Padrão>> 35 - Calculado: 0.176764258, Desejado: 0.0, Erro: 0.015622801
Padrão>> 36 - Calculado: 0.990652773, Desejado: 1.0, Erro: 0.000043685
Padrão>> 37 - Calculado: 0.142338191, Desejado: 0.0, Erro: 0.010130080
Padrão>> 38 - Calculado: 0.166076780, Desejado: 0.0, Erro: 0.013790748
Padrão>> 39 - Calculado: 0.213353346, Desejado: 0.0, Erro: 0.022759825
Padrão>> 40 - Calculado: 0.171454060, Desejado: 1.0, Erro: 0.343244187
Padrão>> 41 - Calculado: 0.128082759, Desejado: 0.0, Erro: 0.008202597
Padrão>> 42 - Calculado: 0.990661491, Desejado: 1.0, Erro: 0.000043604
Padrão>> 43 - Calculado: 0.989315527, Desejado: 1.0, Erro: 0.000057079
Padrão>> 44 - Calculado: 0.118639509, Desejado: 0.0, Erro: 0.007037667
Padrão>> 45 - Calculado: 0.183402618, Desejado: 0.0, Erro: 0.016818260
Padrão>> 46 - Calculado: 0.132989442, Desejado: 0.0, Erro: 0.008843096
