Cenário experimental com 4 camadas: Skin_Segmentation_CV_D4-D5

Padrão>> 1 - Calculado: 0.171411155, Desejado: 0.0, Erro: 0.014690892
Padrão>> 2 - Calculado: 0.078277775, Desejado: 0.0, Erro: 0.003063705
Padrão>> 3 - Calculado: 0.136733601, Desejado: 0.0, Erro: 0.009348039
Padrão>> 4 - Calculado: 0.264409586, Desejado: 0.0, Erro: 0.034956215
Padrão>> 5 - Calculado: 0.080173324, Desejado: 0.0, Erro: 0.003213881
Padrão>> 6 - Calculado: 0.080236880, Desejado: 0.0, Erro: 0.003218978
Padrão>> 7 - Calculado: 0.946830658, Desejado: 1.0, Erro: 0.001413489
Padrão>> 8 - Calculado: 0.085566013, Desejado: 1.0, Erro: 0.418094758
Padrão>> 9 - Calculado: 0.077857438, Desejado: 0.0, Erro: 0.003030890
Padrão>> 10 - Calculado: 0.513166252, Desejado: 1.0, Erro: 0.118503549
Padrão>> 11 - Calculado: 0.983450771, Desejado: 1.0, Erro: 0.000136938
Padrão>> 12 - Calculado: 0.728439357, Desejado: 0.0, Erro: 0.265311948
Padrão>> 13 - Calculado: 0.986454878, Desejado: 1.0, Erro: 0.000091735
Padrão>> 14 - Calculado: 0.085524768, Desejado: 0.0, Erro: 0.003657243
Padrão>> 15 - Calculado: 0.986699216, Desejado: 1.0, Erro: 0.000088455
Padrão>> 16 - Calculado: 0.112600528, Desejado: 0.0, Erro: 0.006339439
Padrão>> 17 - Calculado: 0.081835340, Desejado: 0.0, Erro: 0.003348511
Padrão>> 18 - Calculado: 0.163469122, Desejado: 1.0, Erro: 0.349891955
Padrão>> 19 - Calculado: 0.973897663, Desejado: 1.0, Erro: 0.000340666
Padrão>> 20 - Calculado: 0.360803646, Desejado: 1.0, Erro: 0.204285990
Padrão>> 21 - Calculado: 0.079065378, Desejado: 0.0, Erro: 0.003125667
Padrão>> 22 - Calculado: 0.122516472, Desejado: 0.0, Erro: 0.007505143
Padrão>> 23 - Calculado: 0.924231971, Desejado: 0.0, Erro: 0.427102368
Padrão>> 24 - Calculado: 0.117344027, Desejado: 0.0, Erro: 0.006884810
Padrão>> 25 - Calculado: 0.958279088, Desejado: 1.0, Erro: 0.000870317
Padrão>> 26 - Calculado: 0.984062880, Desejado: 1.0, Erro: 0.000126996
Padrão>> 27 - Calculado: 0.169497246, Desejado: 0.0, Erro: 0.014364658
Padrão>> 28 - Calculado: 0.988720505, Desejado: 1.0, Erro: 0.000063614
Padrão>> 29 - Calculado: 0.078359709, Desejado: 0.0, Erro: 0.003070122
Padrão>> 30 - Calculado: 0.181283296, Desejado: 1.0, Erro: 0.335148521
Padrão>> 31 - Calculado: 0.986007279, Desejado: 1.0, Erro: 0.000097898
Padrão>> 32 - Calculado: 0.082455769, Desejado: 0.0, Erro: 0.003399477
Padrão>> 33 - Calculado: 0.986404415, Desejado: 1.0, Erro: 0.000092420
Padrão>> 34 - Calculado: 0.977701903, Desejado: 1.0, Erro: 0.000248603
Padrão>> 35 - Calculado: 0.089582142, Desejado: 0.0, Erro: 0.004012480
Padrão>> 36 - Calculado: 0.221602975, Desejado: 0.0, Erro: 0.024553939
Padrão>> 37 - Calculado: 0.956406101, Desejado: 1.0, Erro: 0.000950214
Padrão>> 38 - Calculado: 0.980460786, Desejado: 1.0, Erro: 0.000190890
Padrão>> 39 - Calculado: 0.085805301, Desejado: 0.0, Erro: 0.003681275
Padrão>> 40 - Calculado: 0.087888979, Desejado: 0.0, Erro: 0.003862236
Padrão>> 41 - Calculado: 0.228743720, Desejado: 0.0, Erro: 0.026161845
Padrão>> 42 - Calculado: 0.982693535, Desejado: 1.0, Erro: 0.000149757
Padrão>> 43 - Calculado: 0.112979458, Desejado: 0.0, Erro: 0.006382179
Padrão>> 44 - Calculado: 0.961335507, Desejado: 1.0, Erro: 0.000747471
Padrão>> 45 - Calculado: 0.419972357, Desejado: 1.0, Erro: 0.168216033
Padrão>> 46 - Calculado: 0.094933406, Desejado: 0.0, Erro: 0.004506176
Padrão>> 47 - Calculado: 0.080755332, Desejado: 1.0, Erro: 0.422505380
Padrão>> 48 - Calculado: 0.646024886, Desejado: 1.0, Erro: 0.062649191
Padrão>> 49 - Calculado: 0.976080299, Desejado: 1.0, Erro: 0.000286076
Padrão>> 50 - Calculado: 0.079083927, Desejado: 0.0, Erro: 0.003127134
Padrão>> 51 - Calculado: 0.078569216, Desejado: 0.0, Erro: 0.003086561
Padrão>> 52 - Calculado: 0.988315960, Desejado: 1.0, Erro: 0.000068258
Padrão>> 53 - Calculado: 0.080047546, Desejado: 0.0, Erro: 0.003203805
Padrão>> 54 - Calculado: 0.096851585, Desejado: 0.0, Erro: 0.004690115
Padrão>> 55 - Calculado: 0.986008548, Desejado: 1.0, Erro: 0.000097880
Padrão>> 56 - Calculado: 0.129029426, Desejado: 0.0, Erro: 0.008324296
Padrão>> 57 - Calculado: 0.133942009, Desejado: 0.0, Erro: 0.008970231
Padrão>> 58 - Calculado: 0.091629385, Desejado: 1.0, Erro: 0.412568587
Padrão>> 59 - Calculado: 0.100959755, Desejado: 0.0, Erro: 0.005096436
Padrão>> 60 - Calculado: 0.326584579, Desejado: 0.0, Erro: 0.053328744
Padrão>> 61 - Calculado: 0.099328431, Desejado: 1.0, Erro: 0.405604638
Padrão>> 62 - Calculado: 0.108040885, Desejado: 0.0, Erro: 0.005836416
Padrão>> 63 - Calculado: 0.083992518, Desejado: 0.0, Erro: 0.003527372
Padrão>> 64 - Calculado: 0.078612845, Desejado: 0.0, Erro: 0.003089990
Padrão>> 65 - Calculado: 0.085448168, Desejado: 0.0, Erro: 0.003650695
Padrão>> 66 - Calculado: 0.764335004, Desejado: 0.0, Erro: 0.292103999
Padrão>> 67 - Calculado: 0.987142792, Desejado: 1.0, Erro: 0.000082654
Padrão>> 68 - Calculado: 0.940119709, Desejado: 1.0, Erro: 0.001792825
Padrão>> 69 - Calculado: 0.107735751, Desejado: 0.0, Erro: 0.005803496
Padrão>> 70 - Calculado: 0.078520861, Desejado: 0.0, Erro: 0.003082763
Padrão>> 71 - Calculado: 0.438939746, Desejado: 0.0, Erro: 0.096334050
Padrão>> 72 - Calculado: 0.938653159, Desejado: 1.0, Erro: 0.001881717
Padrão>> 73 - Calculado: 0.944315696, Desejado: 1.0, Erro: 0.001550371
Padrão>> 74 - Calculado: 0.943024102, Desejado: 1.0, Erro: 0.001623126
Padrão>> 75 - Calculado: 0.082097636, Desejado: 0.0, Erro: 0.003370011
Padrão>> 76 - Calculado: 0.985666598, Desejado: 1.0, Erro: 0.000102723
Padrão>> 77 - Calculado: 0.984237700, Desejado: 1.0, Erro: 0.000124225
Padrão>> 78 - Calculado: 0.078126837, Desejado: 0.0, Erro: 0.003051901
Padrão>> 79 - Calculado: 0.671393031, Desejado: 0.0, Erro: 0.225384301
Padrão>> 80 - Calculado: 0.084545686, Desejado: 0.0, Erro: 0.003573987
Padrão>> 81 - Calculado: 0.097603014, Desejado: 0.0, Erro: 0.004763174
Padrão>> 82 - Calculado: 0.250487794, Desejado: 1.0, Erro: 0.280884274
Padrão>> 83 - Calculado: 0.983061026, Desejado: 1.0, Erro: 0.000143464
Padrão>> 84 - Calculado: 0.089614920, Desejado: 0.0, Erro: 0.004015417
Padrão>> 85 - Calculado: 0.095085359, Desejado: 0.0, Erro: 0.004520613
Padrão>> 86 - Calculado: 0.975329855, Desejado: 1.0, Erro: 0.000304308
Padrão>> 87 - Calculado: 0.986771747, Desejado: 1.0, Erro: 0.000087493
Padrão>> 88 - Calculado: 0.080013978, Desejado: 0.0, Erro: 0.003201118
Padrão>> 89 - Calculado: 0.170354048, Desejado: 0.0, Erro: 0.014510251
Padrão>> 90 - Calculado: 0.976078101, Desejado: 1.0, Erro: 0.000286129
Padrão>> 91 - Calculado: 0.986094481, Desejado: 1.0, Erro: 0.000096682
Padrão>> 92 - Calculado: 0.107510743, Desejado: 0.0, Erro: 0.005779280
Padrão>> 93 - Calculado: 0.651261324, Desejado: 1.0, Erro: 0.060809332
Padrão>> 94 - Calculado: 0.988232572, Desejado: 1.0, Erro: 0.000069236
Padrão>> 95 - Calculado: 0.119360510, Desejado: 0.0, Erro: 0.007123466
Padrão>> 96 - Calculado: 0.079895162, Desejado: 0.0, Erro: 0.003191618
