Cenário experimental com 4 camadas: Skin_Segmentation_CV_D1-D5

Padrão>> 1 - Calculado: 0.145229581, Desejado: 0.0, Erro: 0.010545816
Padrão>> 2 - Calculado: 0.047790019, Desejado: 0.0, Erro: 0.001141943
Padrão>> 3 - Calculado: 0.072209452, Desejado: 0.0, Erro: 0.002607102
Padrão>> 4 - Calculado: 0.270340387, Desejado: 0.0, Erro: 0.036541963
Padrão>> 5 - Calculado: 0.046279816, Desejado: 0.0, Erro: 0.001070911
Padrão>> 6 - Calculado: 0.050106383, Desejado: 0.0, Erro: 0.001255325
Padrão>> 7 - Calculado: 0.961717746, Desejado: 1.0, Erro: 0.000732765
Padrão>> 8 - Calculado: 0.045647616, Desejado: 1.0, Erro: 0.455394237
Padrão>> 9 - Calculado: 0.048004632, Desejado: 0.0, Erro: 0.001152222
Padrão>> 10 - Calculado: 0.238895003, Desejado: 1.0, Erro: 0.289640408
Padrão>> 11 - Calculado: 0.975217733, Desejado: 1.0, Erro: 0.000307080
Padrão>> 12 - Calculado: 0.769422526, Desejado: 0.0, Erro: 0.296005512
Padrão>> 13 - Calculado: 0.979161759, Desejado: 1.0, Erro: 0.000217116
Padrão>> 14 - Calculado: 0.048547484, Desejado: 0.0, Erro: 0.001178429
Padrão>> 15 - Calculado: 0.976309571, Desejado: 1.0, Erro: 0.000280618
Padrão>> 16 - Calculado: 0.115709208, Desejado: 0.0, Erro: 0.006694310
Padrão>> 17 - Calculado: 0.055777974, Desejado: 0.0, Erro: 0.001555591
Padrão>> 18 - Calculado: 0.150949025, Desejado: 1.0, Erro: 0.360443779
Padrão>> 19 - Calculado: 0.955951395, Desejado: 1.0, Erro: 0.000970140
Padrão>> 20 - Calculado: 0.207282160, Desejado: 1.0, Erro: 0.314200787
Padrão>> 21 - Calculado: 0.046508417, Desejado: 0.0, Erro: 0.001081516
Padrão>> 22 - Calculado: 0.107612805, Desejado: 0.0, Erro: 0.005790258
Padrão>> 23 - Calculado: 0.925964354, Desejado: 0.0, Erro: 0.428704993
Padrão>> 24 - Calculado: 0.093873716, Desejado: 0.0, Erro: 0.004406137
Padrão>> 25 - Calculado: 0.961662338, Desejado: 1.0, Erro: 0.000734888
Padrão>> 26 - Calculado: 0.976266411, Desejado: 1.0, Erro: 0.000281642
Padrão>> 27 - Calculado: 0.104189650, Desejado: 0.0, Erro: 0.005427742
Padrão>> 28 - Calculado: 0.980968560, Desejado: 1.0, Erro: 0.000181098
Padrão>> 29 - Calculado: 0.047990961, Desejado: 0.0, Erro: 0.001151566
Padrão>> 30 - Calculado: 0.075256966, Desejado: 1.0, Erro: 0.427574839
Padrão>> 31 - Calculado: 0.978578863, Desejado: 1.0, Erro: 0.000229433
Padrão>> 32 - Calculado: 0.060041154, Desejado: 0.0, Erro: 0.001802470
Padrão>> 33 - Calculado: 0.977728606, Desejado: 1.0, Erro: 0.000248007
Padrão>> 34 - Calculado: 0.968711521, Desejado: 1.0, Erro: 0.000489484
Padrão>> 35 - Calculado: 0.051861755, Desejado: 0.0, Erro: 0.001344821
Padrão>> 36 - Calculado: 0.145193724, Desejado: 0.0, Erro: 0.010540609
Padrão>> 37 - Calculado: 0.929871553, Desejado: 1.0, Erro: 0.002459000
Padrão>> 38 - Calculado: 0.973122425, Desejado: 1.0, Erro: 0.000361202
Padrão>> 39 - Calculado: 0.062174806, Desejado: 0.0, Erro: 0.001932853
Padrão>> 40 - Calculado: 0.074365091, Desejado: 0.0, Erro: 0.002765083
Padrão>> 41 - Calculado: 0.147890755, Desejado: 0.0, Erro: 0.010935838
Padrão>> 42 - Calculado: 0.969964919, Desejado: 1.0, Erro: 0.000451053
Padrão>> 43 - Calculado: 0.063621684, Desejado: 0.0, Erro: 0.002023859
Padrão>> 44 - Calculado: 0.925853663, Desejado: 1.0, Erro: 0.002748840
Padrão>> 45 - Calculado: 0.388052500, Desejado: 1.0, Erro: 0.187239871
Padrão>> 46 - Calculado: 0.083720897, Desejado: 0.0, Erro: 0.003504594
Padrão>> 47 - Calculado: 0.046571829, Desejado: 1.0, Erro: 0.454512639
Padrão>> 48 - Calculado: 0.785106940, Desejado: 1.0, Erro: 0.023089514
Padrão>> 49 - Calculado: 0.968933878, Desejado: 1.0, Erro: 0.000482552
Padrão>> 50 - Calculado: 0.047198452, Desejado: 0.0, Erro: 0.001113847
Padrão>> 51 - Calculado: 0.046227732, Desejado: 0.0, Erro: 0.001068502
Padrão>> 52 - Calculado: 0.980515839, Desejado: 1.0, Erro: 0.000189816
Padrão>> 53 - Calculado: 0.056815003, Desejado: 0.0, Erro: 0.001613972
Padrão>> 54 - Calculado: 0.053512682, Desejado: 0.0, Erro: 0.001431804
Padrão>> 55 - Calculado: 0.978918186, Desejado: 1.0, Erro: 0.000222221
Padrão>> 56 - Calculado: 0.145788750, Desejado: 0.0, Erro: 0.010627180
Padrão>> 57 - Calculado: 0.157173998, Desejado: 0.0, Erro: 0.012351833
Padrão>> 58 - Calculado: 0.046924347, Desejado: 1.0, Erro: 0.454176601
Padrão>> 59 - Calculado: 0.076559610, Desejado: 0.0, Erro: 0.002930687
Padrão>> 60 - Calculado: 0.184897517, Desejado: 0.0, Erro: 0.017093546
Padrão>> 61 - Calculado: 0.046294551, Desejado: 1.0, Erro: 0.454777042
Padrão>> 62 - Calculado: 0.059048979, Desejado: 0.0, Erro: 0.001743391
Padrão>> 63 - Calculado: 0.046558011, Desejado: 0.0, Erro: 0.001083824
Padrão>> 64 - Calculado: 0.049076184, Desejado: 0.0, Erro: 0.001204236
Padrão>> 65 - Calculado: 0.064913237, Desejado: 0.0, Erro: 0.002106864
Padrão>> 66 - Calculado: 0.766718504, Desejado: 0.0, Erro: 0.293928632
Padrão>> 67 - Calculado: 0.977689071, Desejado: 1.0, Erro: 0.000248889
Padrão>> 68 - Calculado: 0.883121019, Desejado: 1.0, Erro: 0.006830348
Padrão>> 69 - Calculado: 0.058858261, Desejado: 0.0, Erro: 0.001732147
Padrão>> 70 - Calculado: 0.046091143, Desejado: 0.0, Erro: 0.001062197
