Cenário experimental com 4 camadas: Skin_Segmentation_CV_D3-D1

Padrão>> 1 - Calculado: 0.196265649, Desejado: 0.0, Erro: 0.019260103
Padrão>> 2 - Calculado: 0.991312378, Desejado: 1.0, Erro: 0.000037737
Padrão>> 3 - Calculado: 0.139049994, Desejado: 0.0, Erro: 0.009667450
Padrão>> 4 - Calculado: 0.138224666, Desejado: 0.0, Erro: 0.009553029
Padrão>> 5 - Calculado: 0.981172996, Desejado: 1.0, Erro: 0.000177228
Padrão>> 6 - Calculado: 0.137503897, Desejado: 0.0, Erro: 0.009453661
Padrão>> 7 - Calculado: 0.193396593, Desejado: 0.0, Erro: 0.018701121
Padrão>> 8 - Calculado: 0.227927565, Desejado: 0.0, Erro: 0.025975487
Padrão>> 9 - Calculado: 0.979852303, Desejado: 1.0, Erro: 0.000202965
Padrão>> 10 - Calculado: 0.454326898, Desejado: 1.0, Erro: 0.148879567
Padrão>> 11 - Calculado: 0.995391232, Desejado: 1.0, Erro: 0.000010620
Padrão>> 12 - Calculado: 0.212121155, Desejado: 1.0, Erro: 0.310376537
Padrão>> 13 - Calculado: 0.994717047, Desejado: 1.0, Erro: 0.000013955
Padrão>> 14 - Calculado: 0.200141992, Desejado: 0.0, Erro: 0.020028409
Padrão>> 15 - Calculado: 0.159581418, Desejado: 0.0, Erro: 0.012733114
Padrão>> 16 - Calculado: 0.996386772, Desejado: 1.0, Erro: 0.000006528
Padrão>> 17 - Calculado: 0.301814528, Desejado: 0.0, Erro: 0.045546005
Padrão>> 18 - Calculado: 0.846153849, Desejado: 1.0, Erro: 0.011834319
Padrão>> 19 - Calculado: 0.959609296, Desejado: 1.0, Erro: 0.000815704
Padrão>> 20 - Calculado: 0.137295402, Desejado: 0.0, Erro: 0.009425014
Padrão>> 21 - Calculado: 0.983239016, Desejado: 1.0, Erro: 0.000140465
Padrão>> 22 - Calculado: 0.616346601, Desejado: 1.0, Erro: 0.073594965
Padrão>> 23 - Calculado: 0.996465244, Desejado: 1.0, Erro: 0.000006247
Padrão>> 24 - Calculado: 0.995135411, Desejado: 1.0, Erro: 0.000011832
Padrão>> 25 - Calculado: 0.995358167, Desejado: 1.0, Erro: 0.000010773
Padrão>> 26 - Calculado: 0.990345527, Desejado: 1.0, Erro: 0.000046604
Padrão>> 27 - Calculado: 0.981880502, Desejado: 1.0, Erro: 0.000164158
Padrão>> 28 - Calculado: 0.256580130, Desejado: 0.0, Erro: 0.032916682
Padrão>> 29 - Calculado: 0.939321587, Desejado: 1.0, Erro: 0.001840935
Padrão>> 30 - Calculado: 0.982580565, Desejado: 1.0, Erro: 0.000151718
Padrão>> 31 - Calculado: 0.141839703, Desejado: 0.0, Erro: 0.010059251
Padrão>> 32 - Calculado: 0.153046815, Desejado: 1.0, Erro: 0.358664849
Padrão>> 33 - Calculado: 0.167439106, Desejado: 0.0, Erro: 0.014017927
Padrão>> 34 - Calculado: 0.985080133, Desejado: 1.0, Erro: 0.000111301
Padrão>> 35 - Calculado: 0.993884310, Desejado: 1.0, Erro: 0.000018701
Padrão>> 36 - Calculado: 0.195289568, Desejado: 1.0, Erro: 0.323779440
Padrão>> 37 - Calculado: 0.450631313, Desejado: 1.0, Erro: 0.150902977
Padrão>> 38 - Calculado: 0.198123839, Desejado: 1.0, Erro: 0.321502689
Padrão>> 39 - Calculado: 0.987301645, Desejado: 1.0, Erro: 0.000080624
Padrão>> 40 - Calculado: 0.992158256, Desejado: 1.0, Erro: 0.000030746
Padrão>> 41 - Calculado: 0.914775658, Desejado: 1.0, Erro: 0.003631594
Padrão>> 42 - Calculado: 0.336879972, Desejado: 0.0, Erro: 0.056744058
Padrão>> 43 - Calculado: 0.206541031, Desejado: 1.0, Erro: 0.314788567
Padrão>> 44 - Calculado: 0.323666295, Desejado: 0.0, Erro: 0.052379935
Padrão>> 45 - Calculado: 0.993051944, Desejado: 1.0, Erro: 0.000024138
Padrão>> 46 - Calculado: 0.333589332, Desejado: 0.0, Erro: 0.055640921
Padrão>> 47 - Calculado: 0.996425224, Desejado: 1.0, Erro: 0.000006390
Padrão>> 48 - Calculado: 0.995249948, Desejado: 1.0, Erro: 0.000011281
Padrão>> 49 - Calculado: 0.996195894, Desejado: 1.0, Erro: 0.000007236
Padrão>> 50 - Calculado: 0.993121901, Desejado: 1.0, Erro: 0.000023654
Padrão>> 51 - Calculado: 0.995112962, Desejado: 1.0, Erro: 0.000011942
Padrão>> 52 - Calculado: 0.354332721, Desejado: 0.0, Erro: 0.062775839
Padrão>> 53 - Calculado: 0.466571104, Desejado: 1.0, Erro: 0.142273194
Padrão>> 54 - Calculado: 0.995175658, Desejado: 1.0, Erro: 0.000011637
Padrão>> 55 - Calculado: 0.288110885, Desejado: 0.0, Erro: 0.041503941
Padrão>> 56 - Calculado: 0.380115864, Desejado: 1.0, Erro: 0.192128171
Padrão>> 57 - Calculado: 0.145203670, Desejado: 0.0, Erro: 0.010542053
Padrão>> 58 - Calculado: 0.341162803, Desejado: 0.0, Erro: 0.058196029
Padrão>> 59 - Calculado: 0.664853907, Desejado: 1.0, Erro: 0.056161452
Padrão>> 60 - Calculado: 0.220181966, Desejado: 0.0, Erro: 0.024240049
Padrão>> 61 - Calculado: 0.633900142, Desejado: 0.0, Erro: 0.200914695
Padrão>> 62 - Calculado: 0.994735402, Desejado: 1.0, Erro: 0.000013858
Padrão>> 63 - Calculado: 0.994787262, Desejado: 1.0, Erro: 0.000013586
Padrão>> 64 - Calculado: 0.195155652, Desejado: 1.0, Erro: 0.323887212
Padrão>> 65 - Calculado: 0.991504708, Desejado: 1.0, Erro: 0.000036085
Padrão>> 66 - Calculado: 0.974945052, Desejado: 1.0, Erro: 0.000313875
Padrão>> 67 - Calculado: 0.995149418, Desejado: 1.0, Erro: 0.000011764
Padrão>> 68 - Calculado: 0.139034515, Desejado: 0.0, Erro: 0.009665298
Padrão>> 69 - Calculado: 0.153331125, Desejado: 0.0, Erro: 0.011755217
Padrão>> 70 - Calculado: 0.995020341, Desejado: 1.0, Erro: 0.000012399
Padrão>> 71 - Calculado: 0.142104766, Desejado: 0.0, Erro: 0.010096882
Padrão>> 72 - Calculado: 0.599943994, Desejado: 0.0, Erro: 0.179966398
Padrão>> 73 - Calculado: 0.162717105, Desejado: 0.0, Erro: 0.013238428
Padrão>> 74 - Calculado: 0.991227827, Desejado: 1.0, Erro: 0.000038476
Padrão>> 75 - Calculado: 0.354616654, Desejado: 1.0, Erro: 0.208259832
Padrão>> 76 - Calculado: 0.150563513, Desejado: 0.0, Erro: 0.011334686
Padrão>> 77 - Calculado: 0.992498731, Desejado: 1.0, Erro: 0.000028135
Padrão>> 78 - Calculado: 0.200955336, Desejado: 0.0, Erro: 0.020191523
Padrão>> 79 - Calculado: 0.602218409, Desejado: 0.0, Erro: 0.181333506
