Cenário experimental com 4 camadas: Skin_Segmentation_CV_D3-D2

Padrão>> 1 - Calculado: 0.992685300, Desejado: 1.0, Erro: 0.000026752
Padrão>> 2 - Calculado: 0.973996032, Desejado: 1.0, Erro: 0.000338103
Padrão>> 3 - Calculado: 0.172192979, Desejado: 0.0, Erro: 0.014825211
Padrão>> 4 - Calculado: 0.139250474, Desejado: 0.0, Erro: 0.009695347
Padrão>> 5 - Calculado: 0.850668131, Desejado: 1.0, Erro: 0.011150004
Padrão>> 6 - Calculado: 0.992744487, Desejado: 1.0, Erro: 0.000026321
Padrão>> 7 - Calculado: 0.317656577, Desejado: 0.0, Erro: 0.050452850
Padrão>> 8 - Calculado: 0.763199385, Desejado: 1.0, Erro: 0.028037266
Padrão>> 9 - Calculado: 0.467884769, Desejado: 1.0, Erro: 0.141573309
Padrão>> 10 - Calculado: 0.181629283, Desejado: 0.0, Erro: 0.016494598
Padrão>> 11 - Calculado: 0.140544935, Desejado: 0.0, Erro: 0.009876439
Padrão>> 12 - Calculado: 0.139929440, Desejado: 0.0, Erro: 0.009790124
Padrão>> 13 - Calculado: 0.991280052, Desejado: 1.0, Erro: 0.000038019
Padrão>> 14 - Calculado: 0.995294141, Desejado: 1.0, Erro: 0.000011073
Padrão>> 15 - Calculado: 0.558249052, Desejado: 0.0, Erro: 0.155821002
Padrão>> 16 - Calculado: 0.156073509, Desejado: 0.0, Erro: 0.012179470
Padrão>> 17 - Calculado: 0.982508154, Desejado: 1.0, Erro: 0.000152982
Padrão>> 18 - Calculado: 0.383641456, Desejado: 0.0, Erro: 0.073590383
Padrão>> 19 - Calculado: 0.178707791, Desejado: 0.0, Erro: 0.015968237
Padrão>> 20 - Calculado: 0.144271549, Desejado: 0.0, Erro: 0.010407140
Padrão>> 21 - Calculado: 0.231410345, Desejado: 0.0, Erro: 0.026775374
Padrão>> 22 - Calculado: 0.137965888, Desejado: 0.0, Erro: 0.009517293
Padrão>> 23 - Calculado: 0.996090977, Desejado: 1.0, Erro: 0.000007640
Padrão>> 24 - Calculado: 0.183799763, Desejado: 0.0, Erro: 0.016891176
Padrão>> 25 - Calculado: 0.789967993, Desejado: 1.0, Erro: 0.022056722
Padrão>> 26 - Calculado: 0.373446423, Desejado: 0.0, Erro: 0.069731115
Padrão>> 27 - Calculado: 0.725791876, Desejado: 1.0, Erro: 0.037595048
