Cenário experimental com 4 camadas: Skin_Segmentation_CV_D1-D4

Padrão>> 1 - Calculado: 0.046665756, Desejado: 0.0, Erro: 0.001088846
Padrão>> 2 - Calculado: 0.048107946, Desejado: 0.0, Erro: 0.001157187
Padrão>> 3 - Calculado: 0.977224128, Desejado: 1.0, Erro: 0.000259370
Padrão>> 4 - Calculado: 0.113606278, Desejado: 0.0, Erro: 0.006453193
Padrão>> 5 - Calculado: 0.046762670, Desejado: 0.0, Erro: 0.001093374
Padrão>> 6 - Calculado: 0.079767131, Desejado: 0.0, Erro: 0.003181398
Padrão>> 7 - Calculado: 0.977562797, Desejado: 1.0, Erro: 0.000251714
Padrão>> 8 - Calculado: 0.978493884, Desejado: 1.0, Erro: 0.000231257
Padrão>> 9 - Calculado: 0.065323580, Desejado: 1.0, Erro: 0.436810005
Padrão>> 10 - Calculado: 0.076970492, Desejado: 0.0, Erro: 0.002962228
Padrão>> 11 - Calculado: 0.071176965, Desejado: 0.0, Erro: 0.002533080
Padrão>> 12 - Calculado: 0.964603138, Desejado: 1.0, Erro: 0.000626469
Padrão>> 13 - Calculado: 0.070473907, Desejado: 0.0, Erro: 0.002483286
Padrão>> 14 - Calculado: 0.061833970, Desejado: 0.0, Erro: 0.001911720
Padrão>> 15 - Calculado: 0.944372897, Desejado: 1.0, Erro: 0.001547187
Padrão>> 16 - Calculado: 0.976010194, Desejado: 1.0, Erro: 0.000287755
Padrão>> 17 - Calculado: 0.979563290, Desejado: 1.0, Erro: 0.000208830
Padrão>> 18 - Calculado: 0.295012642, Desejado: 1.0, Erro: 0.248503587
Padrão>> 19 - Calculado: 0.056103342, Desejado: 0.0, Erro: 0.001573792
Padrão>> 20 - Calculado: 0.123741003, Desejado: 1.0, Erro: 0.383914915
Padrão>> 21 - Calculado: 0.978842935, Desejado: 1.0, Erro: 0.000223811
Padrão>> 22 - Calculado: 0.964250785, Desejado: 1.0, Erro: 0.000639003
Padrão>> 23 - Calculado: 0.046333662, Desejado: 0.0, Erro: 0.001073404
Padrão>> 24 - Calculado: 0.086652995, Desejado: 0.0, Erro: 0.003754371
Padrão>> 25 - Calculado: 0.898445679, Desejado: 1.0, Erro: 0.005156640
Padrão>> 26 - Calculado: 0.980375530, Desejado: 1.0, Erro: 0.000192560
Padrão>> 27 - Calculado: 0.071853301, Desejado: 0.0, Erro: 0.002581448
Padrão>> 28 - Calculado: 0.046542641, Desejado: 0.0, Erro: 0.001083109
Padrão>> 29 - Calculado: 0.060531033, Desejado: 1.0, Erro: 0.441300970
Padrão>> 30 - Calculado: 0.058148670, Desejado: 0.0, Erro: 0.001690634
Padrão>> 31 - Calculado: 0.980911418, Desejado: 1.0, Erro: 0.000182187
Padrão>> 32 - Calculado: 0.046857286, Desejado: 0.0, Erro: 0.001097803
Padrão>> 33 - Calculado: 0.560259695, Desejado: 1.0, Erro: 0.096685768
Padrão>> 34 - Calculado: 0.784073095, Desejado: 0.0, Erro: 0.307385309
Padrão>> 35 - Calculado: 0.045567335, Desejado: 0.0, Erro: 0.001038191
Padrão>> 36 - Calculado: 0.972461295, Desejado: 1.0, Erro: 0.000379190
Padrão>> 37 - Calculado: 0.062349097, Desejado: 0.0, Erro: 0.001943705
Padrão>> 38 - Calculado: 0.046241896, Desejado: 0.0, Erro: 0.001069156
Padrão>> 39 - Calculado: 0.052935863, Desejado: 0.0, Erro: 0.001401103
Padrão>> 40 - Calculado: 0.979166751, Desejado: 1.0, Erro: 0.000217012
Padrão>> 41 - Calculado: 0.059156927, Desejado: 0.0, Erro: 0.001749771
Padrão>> 42 - Calculado: 0.969788263, Desejado: 1.0, Erro: 0.000456375
Padrão>> 43 - Calculado: 0.134274235, Desejado: 0.0, Erro: 0.009014785
Padrão>> 44 - Calculado: 0.047669810, Desejado: 1.0, Erro: 0.453466395
Padrão>> 45 - Calculado: 0.088649201, Desejado: 0.0, Erro: 0.003929340
Padrão>> 46 - Calculado: 0.980474358, Desejado: 1.0, Erro: 0.000190625
Padrão>> 47 - Calculado: 0.977465723, Desejado: 1.0, Erro: 0.000253897
Padrão>> 48 - Calculado: 0.052808591, Desejado: 0.0, Erro: 0.001394374
Padrão>> 49 - Calculado: 0.943965739, Desejado: 1.0, Erro: 0.001569919
Padrão>> 50 - Calculado: 0.065399321, Desejado: 0.0, Erro: 0.002138536
Padrão>> 51 - Calculado: 0.046233505, Desejado: 1.0, Erro: 0.454835264
Padrão>> 52 - Calculado: 0.974281990, Desejado: 1.0, Erro: 0.000330708
Padrão>> 53 - Calculado: 0.047287823, Desejado: 0.0, Erro: 0.001118069
Padrão>> 54 - Calculado: 0.072707053, Desejado: 0.0, Erro: 0.002643158
Padrão>> 55 - Calculado: 0.055434437, Desejado: 0.0, Erro: 0.001536488
Padrão>> 56 - Calculado: 0.063290092, Desejado: 0.0, Erro: 0.002002818
Padrão>> 57 - Calculado: 0.081030103, Desejado: 0.0, Erro: 0.003282939
Padrão>> 58 - Calculado: 0.069058681, Desejado: 0.0, Erro: 0.002384551
Padrão>> 59 - Calculado: 0.048505455, Desejado: 0.0, Erro: 0.001176390
Padrão>> 60 - Calculado: 0.047575257, Desejado: 1.0, Erro: 0.453556446
Padrão>> 61 - Calculado: 0.051038267, Desejado: 0.0, Erro: 0.001302452
Padrão>> 62 - Calculado: 0.417885928, Desejado: 0.0, Erro: 0.087314324
Padrão>> 63 - Calculado: 0.971831287, Desejado: 1.0, Erro: 0.000396738
Padrão>> 64 - Calculado: 0.046789746, Desejado: 0.0, Erro: 0.001094640
Padrão>> 65 - Calculado: 0.050619875, Desejado: 0.0, Erro: 0.001281186
Padrão>> 66 - Calculado: 0.978933534, Desejado: 1.0, Erro: 0.000221898
Padrão>> 67 - Calculado: 0.975798782, Desejado: 1.0, Erro: 0.000292849
Padrão>> 68 - Calculado: 0.046175790, Desejado: 0.0, Erro: 0.001066102
Padrão>> 69 - Calculado: 0.980143179, Desejado: 1.0, Erro: 0.000197147
Padrão>> 70 - Calculado: 0.315357710, Desejado: 0.0, Erro: 0.049725243
Padrão>> 71 - Calculado: 0.048872514, Desejado: 0.0, Erro: 0.001194261
Padrão>> 72 - Calculado: 0.848456173, Desejado: 1.0, Erro: 0.011482766
Padrão>> 73 - Calculado: 0.974146246, Desejado: 1.0, Erro: 0.000334208
Padrão>> 74 - Calculado: 0.079269667, Desejado: 0.0, Erro: 0.003141840
Padrão>> 75 - Calculado: 0.972521517, Desejado: 1.0, Erro: 0.000377534
Padrão>> 76 - Calculado: 0.969989618, Desejado: 1.0, Erro: 0.000450312
Padrão>> 77 - Calculado: 0.084944445, Desejado: 0.0, Erro: 0.003607779
Padrão>> 78 - Calculado: 0.131661751, Desejado: 0.0, Erro: 0.008667408
Padrão>> 79 - Calculado: 0.046128967, Desejado: 1.0, Erro: 0.454934974
Padrão>> 80 - Calculado: 0.046297492, Desejado: 0.0, Erro: 0.001071729
Padrão>> 81 - Calculado: 0.978911372, Desejado: 1.0, Erro: 0.000222365
Padrão>> 82 - Calculado: 0.960309734, Desejado: 1.0, Erro: 0.000787659
Padrão>> 83 - Calculado: 0.979557954, Desejado: 1.0, Erro: 0.000208939
Padrão>> 84 - Calculado: 0.961137673, Desejado: 1.0, Erro: 0.000755140
Padrão>> 85 - Calculado: 0.978926188, Desejado: 1.0, Erro: 0.000222053
Padrão>> 86 - Calculado: 0.047316629, Desejado: 0.0, Erro: 0.001119432
Padrão>> 87 - Calculado: 0.979424784, Desejado: 1.0, Erro: 0.000211670
Padrão>> 88 - Calculado: 0.052816257, Desejado: 1.0, Erro: 0.448578521
Padrão>> 89 - Calculado: 0.056509869, Desejado: 0.0, Erro: 0.001596683
Padrão>> 90 - Calculado: 0.084011252, Desejado: 0.0, Erro: 0.003528945
Padrão>> 91 - Calculado: 0.048529425, Desejado: 0.0, Erro: 0.001177553
Padrão>> 92 - Calculado: 0.067433523, Desejado: 0.0, Erro: 0.002273640
Padrão>> 93 - Calculado: 0.147302456, Desejado: 0.0, Erro: 0.010849007
Padrão>> 94 - Calculado: 0.059237056, Desejado: 1.0, Erro: 0.442517459
Padrão>> 95 - Calculado: 0.979848961, Desejado: 1.0, Erro: 0.000203032
Padrão>> 96 - Calculado: 0.977432872, Desejado: 1.0, Erro: 0.000254638
Padrão>> 97 - Calculado: 0.053032275, Desejado: 0.0, Erro: 0.001406211
Padrão>> 98 - Calculado: 0.973288728, Desejado: 1.0, Erro: 0.000356746
Padrão>> 99 - Calculado: 0.980605451, Desejado: 1.0, Erro: 0.000188074
Padrão>> 100 - Calculado: 0.158086182, Desejado: 0.0, Erro: 0.012495620
Padrão>> 101 - Calculado: 0.051213370, Desejado: 0.0, Erro: 0.001311405
Padrão>> 102 - Calculado: 0.046155457, Desejado: 0.0, Erro: 0.001065163
Padrão>> 103 - Calculado: 0.970813364, Desejado: 1.0, Erro: 0.000425930
